nCount_RNA	group	gauss_1_0.5_0.5	gauss_1_0.5_0.5_expression	gauss_1_0.75_0.25	gauss_1_0.75_0.25_expression	gauss_1_1_0.2	gauss_1_1_0.2_expression	gauss_1_1.5_0.5	gauss_1_1.5_0.5_expression	uniform_1_0_1	uniform_1_0_1_expression	uniform_1_0_2	uniform_1_0_2_expression	gauss_0.5_0.5_0.15_gauss_0.5_1.5_0.15	gauss_0.5_0.5_0.15_gauss_0.5_1.5_0.15_expression	gauss_0.5_0.75_0.25_gauss_0.5_2_0.2	gauss_0.5_0.75_0.25_gauss_0.5_2_0.2_expression	gauss_0.5_1_0.5_gauss_0.5_2.5_0.15	gauss_0.5_1_0.5_gauss_0.5_2.5_0.15_expression	gauss_0.3_0.5_0.15_gauss_0.4_1.5_0.15_gauss_0.3_2.5_0.15	gauss_0.3_0.5_0.15_gauss_0.4_1.5_0.15_gauss_0.3_2.5_0.15_expression	gauss_0.3_0.5_0.2_gauss_0.3_1.25_0.2_gauss_0.4_2_0.2	gauss_0.3_0.5_0.2_gauss_0.3_1.25_0.2_gauss_0.4_2_0.2_expression	gauss_0.25_0.75_0.25	gauss_0.25_0.75_0.25_expression	gauss_0.25_1.5_0.25	gauss_0.25_1.5_0.25_expression	gauss_0.18_0.9_0.12	gauss_0.18_0.9_0.12_expression
18671	group3	1	0.44968728977170064	3	0.8246760497089947	3	1.2690205267844057	6	1.1854264473305154	3	0.9852753744783361	2	0.41091397663502094	0	0.5499894135746168	7	1.6380763832994303	16	2.0190306174234154	6	1.6807670234224519	1	0.5272903657894453	0	0.0	0	0.0	0	0.0
24455	group2	3	0.7261785077144955	5	0.8717237131822454	5	0.978579953664325	6	1.1967712512990343	1	0.654003198513553	15	1.3477091384215563	9	1.6802338768736191	19	2.2668688868447004	26	2.441605570200438	0	0.5288550364332192	14	1.8654202912366207	2	0.45332713263172897	0	0.0	0	0.0
19678	group3	5	1.3033141994921373	8	1.0486182628629441	3	0.9037130115924427	2	0.7781844512496641	3	0.48307928514122445	3	0.8154571730672617	1	0.46219333266616	2	0.8623922882250162	33	2.7750875585066463	5	1.4666910722369348	10	1.8241841410150847	0	0.0	0	0.0	0	0.0
19912	group3	4	0.7073842076893856	1	0.5878984902878107	4	1.177881332532133	6	1.3668068967949347	4	0.8661540263377094	1	1.1005641573300062	2	1.5773232279346072	3	1.012892975225959	1	0.5051303708931434	20	2.334961237467519	16	1.8697457540071607	0	0.0	0	0.0	0	0.0
5737	group3	1	1.5580082801836	0	0.8017788613974174	2	1.0183999238476624	1	0.71644745641536	0	0.6076182442059745	0	0.2830012469096821	0	0.7069823400447761	2	0.7675243763567213	2	1.149706757051126	0	0.4176306958558485	6	2.240740998003287	0	0.0	0	0.0	0	0.0
18001	group3	3	0.53725016033985	3	0.792337562909707	2	1.0890602251056065	4	1.4499225435766616	0	0.513798048415705	1	0.7014606635552776	1	0.6381601779267274	10	1.9943843553743728	2	1.145681900014435	4	1.2343352921083055	16	2.2413558450666575	0	0.0	14	2.0741594322677086	0	0.0
13207	group3	1	0.887658628533125	0	1.106375886809818	3	0.8846707633371177	2	1.7737719026656924	1	0.6574178429229445	2	1.1219991197769856	1	0.38942485316616166	12	2.2579311426493183	0	0.5427501046040393	0	0.5585827927752698	2	1.298201312083168	0	0.0	0	0.0	2	0.745256233094599
17141	group2	0	0.061591606258732945	0	0.6363344930151433	4	0.8273853654086761	4	1.2228151262189162	0	0.2587115099798394	5	1.4695372057207263	5	1.3519541732278368	10	2.0092874758260098	24	2.4782062092649557	2	1.2900858662176558	4	1.809757502436115	0	0.0	4	1.5782319233439965	0	0.0
23639	group3	3	0.9244903674041858	1	0.47898172588964777	3	0.7862256340984395	6	1.296264693509746	0	0.08380973953039861	8	1.3826165862892328	3	0.39532420858273487	13	2.044920368120579	1	0.6153346220836369	17	2.6016113011219377	5	1.3060035333582252	0	0.0	0	0.0	4	0.8348093537342787
14544	group3	1	0.6198373028316131	1	0.43658620812821636	0	0.91703672496647	3	0.796800322317145	2	0.7140084796829212	1	0.21218831063212873	1	0.6170303016328601	2	0.7912500370601763	2	0.9003993328425361	2	0.5529981325930171	1	1.0024858677658006	0	0.0	7	1.8490812094037796	0	0.0
20534	group3	0	0.00915904685147495	1	0.6073045825237151	4	0.9540020793096675	19	2.3193115237430817	1	0.5208141437618747	4	1.1099918181036859	7	1.3461977964100125	2	0.9496228834612289	5	1.01512508522268	1	0.5014241883600943	1	0.29466143343514395	0	0.0	0	0.0	0	0.0
18863	group3	0	0.3627837118843177	1	0.3739173290705078	3	1.072496570064705	2	0.7796347146035323	1	0.45388428382900525	8	1.3217503339620704	2	0.522674206102905	0	0.8233369037466464	22	2.5723613707673025	18	2.5100967560996503	11	1.9475789319470995	0	0.0	0	0.0	0	0.0
12953	group3	2	0.6378796704960461	1	0.624107119498497	4	0.9433268844791038	10	1.8686534742965129	4	0.8622725523387347	6	1.6852083265101265	6	1.2691881475888462	7	1.8833335435277196	2	0.8026677655235006	0	0.7728956537608467	7	2.0406016201553103	0	0.813561244863502	0	0.0	0	0.0
19694	group1	2	0.9294040241502164	1	0.7998814479260118	2	0.9405329965663557	8	1.7078962703961862	1	0.8403504763532313	1	0.7351299817652546	0	0.15452847376430806	17	1.9271875845005846	5	1.2327831611640199	23	2.618244591955643	4	1.0763048058794202	0	0.0	0	0.0	0	0.0
12340	group1	0	0.08509733811568931	1	0.7164974186115254	0	0.8307823587964142	3	1.0331600637421028	0	0.2905781114908228	5	1.615123354059959	0	0.5497946304176149	7	2.0293943884900525	8	2.3927481866029905	1	1.2911537675887415	0	0.6379670792577272	0	0.0	2	1.2402175376358047	0	0.0
21091	group2	2	0.653526499795291	3	0.843448733312446	3	0.9464760591146096	5	0.8747248883445367	1	0.44746373524537353	0	0.00041931473761347426	13	1.5270285835014314	13	2.0306612116007483	12	1.8169684688731282	1	0.6299104882984647	1	0.47687766052603187	0	0.0	0	0.0	0	0.0
6158	group3	0	0.9821810966941171	1	0.7654938256766214	1	1.0260695429943412	0	1.1715724873099662	0	0.6914309172957602	3	1.1474910567256063	0	0.4601206163880102	5	1.9936066281708453	3	1.5366195431010805	6	2.473515654371495	3	1.229030273092283	3	0.9954039491993578	0	0.0	0	0.0
23887	group3	1	0.7696767851423527	3	0.9242974855585204	4	0.7810575335028453	7	1.1256580907777567	2	0.556620388616481	0	0.30919980383919676	2	0.6185358620298839	1	0.7140381590421557	1	0.5673366533589985	9	1.631335088480158	10	2.026896014935613	11	1.0889997458926552	9	1.7060344836263903	0	0.0
21787	group2	6	1.2872900752867706	2	0.7206724381222436	5	1.1386311366756716	7	1.4377241001134293	1	0.7382521664122101	0	0.10294458246932114	4	1.3667981229908843	29	2.402563047829478	31	2.501284752632733	30	2.648459279922247	10	1.832683980980862	0	0.0	0	0.0	0	0.0
13120	group1	0	0.11648217947599188	1	0.9380698622359982	5	1.2760937087493325	2	1.2883565973542284	0	0.06420513052398835	1	0.9950526790744938	6	1.5161926336435596	13	1.9293736154139813	19	2.731020856317642	5	1.6266154116723563	5	1.2581023883119415	0	0.0	7	1.658611465942601	0	0.0
9417	group2	0	0.3623526485866753	1	0.734059201491871	2	1.0347406522431106	3	1.0152408059460445	0	0.7358791623939707	0	0.5829916967571331	0	0.5997410410212595	6	2.2301525214714912	3	1.0244300550686944	8	2.514065483767242	1	0.4548938876749828	0	0.0	0	0.0	0	0.0
11883	group1	4	1.2456205570101109	1	0.9006274350896567	2	0.900393184928727	3	1.702120597198045	1	0.25943970658847626	0	0.5372787776203503	2	0.7131703458381051	0	0.5036941417405854	17	2.464727744845531	4	1.1816676342406396	1	0.5383997113040744	0	0.0	0	0.0	0	0.0
13737	group3	3	0.9249116192624259	1	0.9391040798783141	1	1.3797423804663889	0	0.7265103640061054	0	0.12800948841451276	2	1.198682565004636	3	1.6370034841686232	2	0.7570358132211955	11	2.5151241143427567	19	2.3990265566177604	6	1.691916280126009	0	0.0	0	0.0	0	0.0
15070	group1	2	0.710665965672973	1	1.014024587725617	1	0.7685161099996562	2	1.1630814342533873	0	0.34865780000832036	1	0.5555749870604385	2	0.5784078081218553	1	0.8615586148225323	11	2.4201598349056104	12	2.265381126657283	0	0.3034903125352413	3	1.1629043641812065	5	1.2451691291707356	0	0.7649376378953804
21230	group3	3	1.0389675172732729	3	0.5036529489228081	2	0.825121544762108	7	1.8712665841927254	1	0.6510847190320572	3	0.6964573596209398	7	1.6756383644463548	14	1.9976297196352495	25	2.4315067382158557	7	1.6629229356377984	22	2.1659310136280547	0	0.0	9	1.8588328507092513	0	0.0
16285	group2	4	1.1782714044299014	1	0.898449974101514	4	1.1470531616891726	14	2.093657805527384	2	0.5494206347468024	1	0.6980968200150284	5	0.7039344983286333	2	0.8323345377156206	11	2.2671382205152146	1	0.7197615295458796	6	1.7745633578567386	0	0.0	11	2.129992003127529	0	0.0
17276	group3	6	1.4981412784662935	0	0.18821480591438544	1	1.175188889518883	4	1.9106729651083094	0	0.01763555104272252	3	1.0960737083321261	3	1.320985370306845	0	0.9528794402370007	18	2.459069002969123	2	0.5435034863843348	11	1.4636040195747368	0	0.0	4	1.3042051828681605	0	0.0
25232	group3	14	2.012305732157312	4	0.6871422060992407	5	0.935532107696716	9	1.8140041249790029	0	0.3696350331003615	15	1.8753245474388223	5	0.41477537262955816	14	1.9933594538658943	5	0.9698224647865302	15	1.7023207766116817	2	0.7476623447362261	5	0.8018135066384157	5	1.2851341285535052	0	0.0
12644	group3	1	0.20283915505295486	3	0.7916736599646518	0	0.7376981965558482	1	0.9834758780956806	0	0.15982438167883195	1	0.18896631159837152	4	1.4349385035439683	2	0.9705467237881343	15	2.4016412792932322	0	0.8145785591103207	1	0.2656551685943761	0	0.0	0	0.0	0	0.0
13644	group3	0	0.1105264399516393	0	0.282775684931095	1	1.0710062537436245	7	1.995303312611358	1	0.6322238802811776	1	0.6261812555958346	4	1.4687082562528957	2	0.6555127129029095	5	1.5609389443413804	10	2.300673003360533	2	0.5250973226885791	0	0.0	4	1.0838097568859655	0	0.0
13592	group2	0	0.11468989221734044	0	0.31142301999620803	1	0.9193957861501739	1	0.7203009754514423	0	0.2451745037262807	6	1.3817485566241698	0	0.4377206849996146	0	0.8858339323611855	14	2.612054602670435	0	0.5852564375085682	6	1.9480384230838281	0	0.0	8	1.4935775982981436	0	0.0
6333	group3	0	0.025007357753150827	0	0.5736625640257226	0	1.2093800519275386	4	1.2724510298885405	2	0.2443542631195731	0	0.567276645141084	1	1.4555223845527232	0	0.3572364269222938	0	0.36385812261486716	0	0.1456773282060469	6	2.142736678749222	0	0.0	0	0.0	0	0.0
23809	group3	4	1.4912734347935077	5	0.657711142760443	3	0.6963087635710445	4	1.6171842970927135	1	0.6388424375435782	12	1.7319543623539133	8	1.4692664705461498	3	0.8199523618615385	6	1.2707454324463585	1	0.4163126601146667	13	2.0965151406890143	0	0.0	7	1.7106099930596939	0	0.0
15435	group2	0	0.1442494766149116	2	0.8817128069547462	1	1.017566148957798	18	1.9791627079168879	0	0.37124049723884367	1	0.547865312013265	4	1.484930211177522	0	0.3017295691589602	21	2.5031496133804736	3	1.4623382155267461	1	0.8628045563539035	0	0.0	0	0.0	0	0.0
20670	group3	5	1.0558027815610005	3	0.5320811406089092	2	0.8075770932228161	11	1.9945260611072815	3	0.6996165553079599	0	0.3352823545200305	1	0.26628466148548047	3	1.0837737946925579	0	0.5363197501239881	6	1.4156263197881906	12	1.953640869163213	0	0.0	0	0.0	0	0.0
14338	group3	3	0.8141891951282675	1	0.6847529200294498	4	1.3229125784410336	5	1.1022002251399237	0	0.4281513683368757	0	0.21805476056660522	2	0.6668434601320741	3	0.7434130404329213	4	1.7039688814385303	14	2.359345374216333	9	2.167828306545235	0	0.0	3	1.6014394052543348	0	0.0
17122	group3	1	0.5867348965020778	7	1.078315859243232	6	1.3856469987176037	1	0.6582664414865714	1	0.4228445288514542	5	1.385234844613036	9	1.604287316554621	10	2.3445038275502306	4	0.8919798359763328	17	2.4770710039375485	17	2.4941148520642917	0	0.0	0	0.0	0	0.0
15127	group3	1	0.4376053393685501	1	0.635554073039409	1	1.043541500648178	4	1.1540735981706804	0	0.37494786771098976	1	0.1077760722291734	0	0.34745237421961506	1	1.0726055827214989	2	0.9049927674182798	1	0.6500756238569733	5	1.288708008401776	0	0.759618691299758	0	0.0	0	0.0
23476	group3	0	0.4449877363813265	7	0.9314276999036615	6	1.1011813930804113	4	1.5479485175573038	1	0.5269310622460684	2	1.0413042662713687	2	0.5194223593918182	4	0.7620170955642409	1	0.40225405125094693	8	1.651057661579685	8	1.9899462096752265	0	0.0	0	0.0	0	0.0
22406	group1	1	0.33701200954537963	4	0.8044125061192797	2	1.234887903333987	15	2.2324966989344954	7	0.975114610648204	0	0.009133652105783874	0	0.5035369194868	18	1.9413008515876102	1	0.3516601029502373	25	2.6322016299274003	1	0.2879685914138441	3	0.9405398997917279	0	0.0	0	0.0
18686	group2	5	1.220244463355833	3	0.34950263216992666	5	1.259641745378707	10	1.8865695717485682	0	0.37612621641730903	1	1.089491602705276	3	0.6339183506191004	15	2.1971647214163643	29	2.7425602215876266	17	2.7014853144329574	3	0.6052717981601797	0	0.0	0	0.0	0	0.0
16078	group3	1	0.8680593973382246	4	1.2308608378439811	3	0.7626884056763904	5	1.385861676944488	0	0.05344880598310109	2	0.6532413462790239	1	0.4574183460021002	3	0.8065071981369685	9	2.5283215723365045	18	2.5287853756028245	4	0.893196335289041	0	0.0	0	0.0	3	0.8688753820698503
18577	group2	0	0.04320808572192242	1	0.44534554069481147	5	0.9132374249880544	13	2.1118361135761106	0	0.16758243265465556	6	1.2365185173439015	1	0.3399809574048988	14	2.096497857985926	19	2.5864197787426124	0	0.47865290125816295	16	2.2400376666889827	0	0.0	0	0.0	0	0.0
12760	group3	1	0.5589843055449825	1	0.6486714092548789	2	1.1625262866208077	3	1.262422323874667	0	0.387417531455748	7	1.6837210747242657	0	0.4554941996077673	0	0.604888515385451	14	2.486421743673134	12	2.4174977006308405	3	1.4267011307926554	1	0.8617344129422301	0	0.0	0	0.0
22207	group3	0	0.3672687557154609	6	1.1660677014665501	1	0.8801040068011627	4	1.3757389041719275	4	0.8641442993023986	12	1.6749345767508081	1	0.25100180788557735	0	0.659564613555483	17	2.4019940079532622	5	1.5446591758418426	3	1.027991828341	1	0.5063872636150094	7	1.2207447708337296	0	0.0
13213	group1	0	0.04805299432151877	1	0.5768463095536471	0	0.9620180608083453	12	2.2461497572424114	3	0.39337894846298305	0	0.4920928376085745	0	0.4221023099864238	6	1.9045221915522557	2	1.1537440043262186	6	1.3383550111304954	11	2.010477966799457	0	0.7048438310883549	4	1.8985263362825817	0	0.0
17135	group2	3	1.1493534070669005	6	1.1597536972912066	4	1.424156866731954	3	0.6890754508694963	2	0.8253643645659307	1	0.6097101709719586	1	0.5498421524225752	3	0.7871206241874199	1	1.0630522599134509	16	2.5585221704335748	1	1.1834742146857211	1	0.4967542539957836	0	0.0	0	0.0
9106	group2	3	0.9340616125871615	2	0.8537727442366743	1	0.9871536452843218	1	1.1062775772699562	0	0.268679240880624	0	0.30653489570134007	2	1.4237097752452987	1	0.7887023751072239	6	2.4262110302386226	0	0.35888050018897155	0	0.42390021396619787	0	0.0	0	0.0	0	0.0
19031	group3	0	0.41953736613221904	2	0.5335711470850151	2	1.038029869378082	11	2.096430239503681	0	0.7254400977582902	15	1.9741056438660531	1	0.26364527039320035	4	0.7424422428017811	14	2.3880931512992714	3	0.3198743072681445	0	0.5653583093353326	0	0.0	0	0.0	0	0.0
17548	group2	2	0.9747870272614391	1	0.4826096240363638	3	0.8487721472205169	7	1.6513921099774769	0	0.17435309545650002	1	0.22976406426405682	6	1.4395296973711704	2	1.253345414680463	12	2.2742882977499717	2	1.388557320363418	4	0.8156288944396538	0	0.0	0	0.0	0	0.0
18880	group3	1	0.41408806647413526	3	1.2746516496096327	4	0.7903166260063929	2	1.3613100219298604	2	0.8490341463967426	1	0.10172797124083299	8	1.4581978158340934	6	0.6622912125717284	23	2.5805425363627426	2	0.6251574043834961	1	1.072738329253662	0	0.0	5	1.3972321718670961	0	0.0
19027	group3	0	0.3960973927344739	5	0.7179853846442511	5	1.262521801309367	4	1.6577983706318733	1	0.6469500236794385	8	1.9257104932784097	4	1.3453167653447646	3	1.0378956304244609	3	0.8252401421798854	2	0.5574158826685811	3	1.133248356875849	0	0.0	0	0.0	2	0.92057213191252
22926	group3	3	1.2753572914945073	6	0.9038548556400536	2	1.1470684898009105	8	1.1291028596366872	1	0.5130102585539977	1	0.1460234056875931	7	1.5499263832423675	12	1.8344885036349967	23	2.508243217277984	29	2.552935962833918	20	1.9432343528618905	2	0.7923674934820762	0	0.0	0	0.0
14721	group3	6	1.5329234834588636	0	0.47299187862198133	4	0.7772662871270397	9	1.3834178973738842	3	0.9928700434104364	2	0.5306077341749051	6	1.4620934468653337	13	2.327163806402414	15	2.3954536847966454	0	0.5007368686475356	19	2.4617826420652236	0	0.0	0	0.0	0	0.0
18481	group3	4	0.6255683112475395	2	0.7546669646710739	5	1.2972724019920845	0	0.9529126074842699	5	0.6555213814471539	0	0.10095259242264776	14	1.7069472984440648	3	0.7474641364399164	8	1.9221149590516111	6	1.6500950158237293	0	0.8579200486798177	0	0.0	0	0.0	0	0.0
13886	group2	4	1.3728065957109254	2	0.4235035847227204	5	1.251745923328564	4	1.2275431747078491	2	0.9825945768770694	11	1.8463452085471703	3	0.8472890060325031	1	0.7421337089908774	17	2.3057917103299186	6	1.651880020160733	1	1.1805123436104912	0	0.0	0	0.0	0	0.0
8588	group2	6	1.1575636503370048	1	0.7480061823515195	4	0.9112005174542038	5	2.1246956505812133	1	0.6284278554653189	2	1.038548781304665	1	0.5137007392911163	12	2.199572663609651	12	2.4521465159985194	8	2.5013440995343434	5	2.149085494260966	0	0.0	0	0.0	0	0.0
16048	group2	0	0.619567086480087	0	0.1787791091645019	3	1.2351106834827095	6	1.4711224868648818	2	0.9429740550686776	6	1.8451673225515821	1	0.42150043567552853	3	1.1807883188239292	1	0.9433915503467303	19	2.7728665796289285	9	1.7797977451187186	0	0.0	7	1.4863588765616622	0	0.0
10847	group3	0	0.46521191236711207	0	0.3210006825205025	0	0.7785399334326872	9	2.4452675851979855	0	0.6905851221340896	4	1.3032715660176832	3	0.6454288794739186	2	0.6771694089555832	17	2.562425131174625	3	0.41521022624536563	3	1.3192914137632654	0	0.0	8	1.4224758995064588	0	0.0
13016	group3	1	0.8472383502946759	1	1.0917296978191309	2	0.8640926255897002	5	1.64206100219297	0	0.5447051067156133	3	1.1571326747472512	5	1.638116152452316	9	2.229952433171481	15	2.438378368293743	11	2.6298651180044548	10	2.0206419649521887	0	0.0	1	1.5080714574468097	0	0.0
15048	group2	2	0.5527474671964054	3	1.0562746509239966	1	1.235078931589371	10	1.8124412220895483	0	0.3720474078073236	1	0.8146307786675526	5	1.389261824427084	11	1.9064890474724883	3	1.2513367999593592	3	1.3842449635473566	5	1.9384861829398612	2	0.7561203878713537	0	0.0	0	0.0
13018	group3	2	0.716989209239241	1	0.9370899262184599	2	1.0133946608896836	1	1.0945080348426874	0	0.39839441883157545	2	0.5261000969388911	0	0.33648548535620315	2	0.9966789328849487	1	0.6700395478989241	2	0.5525084173752723	4	1.450519281785526	0	0.0	0	0.0	0	0.0
10506	group2	3	1.7028287491734873	2	0.7689287305449121	0	0.955381897982045	6	2.2036939163258733	0	0.4319778379556143	5	1.5885715105204068	2	1.3951682200847442	5	0.8709215106552892	11	2.4679696629948613	4	1.6323144484465795	6	1.1053696614214976	0	0.0	0	0.0	1	1.0144189966502093
9767	group2	1	0.9385532904657499	0	0.5089543128000158	0	0.895537917840592	2	0.989666022098261	0	0.1558385415412502	1	0.4605035414341816	0	0.4307896087785358	0	0.6313002729677365	9	2.4883896229350038	1	0.44967060566451816	0	0.5647146304405256	0	0.0	5	1.556288536110518	0	0.0
16666	group3	2	0.4243847566909624	2	0.90972826552294	2	0.8437503315563647	9	1.7989407880134938	1	0.5345732540455013	3	0.13895097781843324	5	1.616982686642571	3	0.5440575190462051	17	2.476367124771806	2	1.5135366731991682	2	1.3582118980919857	1	0.7214350090314532	4	1.5774182419405012	3	0.8783564762182814
16144	group3	0	0.13637014859889623	0	0.5528388194338159	1	0.8149166960567761	7	1.7724322525344403	5	0.9978143551721914	2	1.1316051751078715	2	0.729724887782631	5	1.6843776169259561	4	1.0184457441655836	15	2.719727807630385	0	0.7287241198439154	4	1.341645543093852	0	0.0	0	0.0
13521	group3	0	0.2580446185567379	0	0.35980463698789467	0	0.9755494426444636	2	0.7808022115159174	2	0.6683271047725661	1	0.368726025430425	2	1.522602391979454	3	1.1591190731806809	7	1.7758871831979595	4	1.5420653840822152	2	0.6045658626578961	0	0.0	0	0.0	0	0.0
7184	group3	0	0.6291590770481781	2	0.6306962551252204	2	1.0001217067734292	1	1.6159127021952364	0	0.03741733589854568	0	0.5456674073380234	0	0.39417964436441094	3	1.8305484281634183	0	0.899739481245578	0	0.514965338255033	4	1.9977472079931138	0	0.0	0	0.0	0	0.9913050617202985
19042	group3	1	0.5120106391063532	1	0.8043719100144586	4	0.7263969268936221	5	1.630941992409687	1	0.25540578833372285	17	1.7890636319048343	3	0.5932897196494313	11	1.9468884665944983	3	1.0636111589739432	20	2.5434385336257477	13	2.1384976447067308	4	1.0707890829953128	0	0.0	0	0.0
16764	group3	3	0.9816191999503256	4	0.8020040112491127	4	1.1250589724956521	15	2.0074321014068772	2	0.8535061514419998	10	1.4237970052833167	0	0.29056758887590184	4	0.9996874511867158	2	0.7566810364627629	26	2.8145523859156842	13	1.9161188666918134	0	0.4936330629872625	0	0.0	0	0.0
13048	group2	3	1.2937493887339162	3	0.9900048742699443	1	0.732220747793149	7	1.5717505144493646	2	0.5787508448432768	1	0.203321922867987	1	0.512299467780005	1	1.0376456218543857	1	0.792882780845807	1	0.6069944949249341	6	2.0512350370140977	0	0.0	0	0.0	0	0.0
19513	group3	1	0.24966376494270232	1	0.6819734556551931	6	0.784538183208477	22	2.1399577865354114	0	0.10763849793944813	5	1.8068000725142306	7	1.1522229232348122	0	0.633752543962067	17	2.469296254669779	30	2.585202403389421	11	1.857599838005473	0	0.0	0	0.0	0	0.0
18325	group3	6	1.093200250141912	2	0.4917165688125628	4	1.2452990505331005	7	1.8866540497745392	3	0.5135228350147183	10	1.8129973100594867	7	1.5497315437043528	8	1.9083288196493007	17	2.4530195600857945	15	2.1430188494666864	3	1.3864373382297872	0	0.0	0	0.0	0	0.0
14879	group3	5	1.4005373405934267	0	0.31530590762493416	3	0.9362041129313325	3	0.6418674313091036	0	0.2170460401555806	7	1.8756122204331422	0	0.5611569472451017	0	0.3582183258450383	23	2.4476353674631324	7	1.508980300328626	0	0.15636243991525267	7	0.8186604990686819	0	0.0	0	0.0
23996	group3	8	1.4118468759593958	4	0.5387864176316474	2	0.7745333560346688	11	1.7256687401173887	3	0.9402800435911592	2	1.0659830025199661	14	1.4600194805685136	1	0.539154795755821	26	2.5779584816240813	29	2.416178448352788	11	1.349861706670496	3	0.7367768149261984	0	0.0	0	0.0
5385	group3	0	0.06199213857685165	1	1.1271647563263572	3	0.9453880914785875	4	1.5500059861090865	0	0.6764599997660993	0	0.7513173300596354	0	0.3790691426690508	0	0.6841403316226249	10	2.6016372766375815	13	2.650033423944465	6	1.9714117702149703	0	0.0	0	0.0	1	0.8687655745034216
11741	group1	0	0.0917425172317975	0	0.30796505723281326	1	0.8091673706694682	6	1.5094267704991071	0	0.509864261095756	4	1.6814923911456494	5	1.6184885190617726	5	1.9385950827654894	1	0.8814589735156717	1	0.6491416696102883	11	2.2444623706298708	0	0.0	0	0.0	0	0.0
13978	group3	0	0.009979337239919894	1	0.8387801172534918	0	0.7645809241642121	10	1.9933876695636703	0	0.7282936122532138	8	1.8677278000131445	5	1.5996901027452353	9	2.238046774834085	11	2.4378723673239393	0	0.3122465136803879	10	2.1267591613306815	1	0.9874133339225014	12	1.7682767010130847	0	0.0
14154	group3	2	0.4012624746801586	2	0.7104976741711808	7	1.4230802983304973	3	1.4172327114228198	2	0.5101362902730223	4	1.6148932515101913	8	1.7131359544606464	7	1.916674077998855	28	2.6140809572373427	6	2.478562154039893	7	1.6082630152998256	0	0.0	7	1.9116325541415227	0	0.0
12899	group3	0	0.08896199811133965	1	0.5288129663113498	3	0.7256308155645512	6	1.5540716088350555	1	0.37054468774659877	7	1.8854058312741504	3	1.578352199341042	2	1.5153413168273029	2	0.6980073195307299	0	0.5040767595720134	2	1.2903187184762483	0	0.0	7	1.7153840221727514	0	0.0
18435	group3	0	0.3809411612128654	1	0.8628392428850251	4	1.131171310250828	14	2.1333923687847105	3	0.6626309003540526	1	0.17218888039042834	18	1.7038991284363323	0	0.6360464491101464	6	1.3821464593708592	17	2.3586726938686904	0	0.42271547840766943	0	0.0	0	0.0	0	0.0
9941	group2	0	0.44749993649297853	0	0.8103457369530684	2	0.9750424526302894	2	1.2801775317573776	0	0.28087770195720696	0	0.031855278024535805	1	0.4331498279535322	6	1.8659688066940023	12	2.499397567263401	7	1.5536201549243764	5	1.2216081269353958	0	0.0	0	0.0	0	0.0
13191	group3	7	1.3813615752072375	1	0.37748756414494145	1	0.8521792631587238	13	2.0610913864282425	1	0.6524275368613175	5	1.3559501778206389	1	1.4146397212357	1	0.6737939727497795	0	1.0245254724813007	12	2.3195801936254665	5	1.9298551780310307	0	0.0	3	1.7876480081888673	0	0.0
16049	group3	0	0.5754027252261296	1	0.8561011760811674	6	1.234968554254411	0	0.08576558629426723	4	0.8005125131739756	0	0.40909396605042203	2	1.4376043819402262	5	1.0477594996345285	22	2.4817772000445073	4	1.1152253556431386	1	0.7501493423011294	3	1.1180577014909063	3	1.4001422022889318	0	0.0
16835	group3	1	0.3639202695920346	2	0.3947304254355437	0	1.010629694695766	5	1.0982601740274527	2	0.799810423708232	4	1.3739964385372878	1	1.265772370266532	0	0.6464526251293967	8	1.8141644561390162	2	1.2053320307722148	0	0.4860011566620903	0	0.0	0	0.0	0	0.0
11571	group3	1	0.6033219736697368	1	0.5609673437080912	0	0.6650473620227862	5	1.882727442946619	1	0.2305182240512349	0	0.709636629053122	1	1.6668036175308916	7	2.028077948097656	24	2.7103829666955384	7	1.5743887707626147	3	1.2684744076223324	0	0.0	0	0.0	2	0.8907823611377914
11541	group3	0	0.7621155066324989	0	0.7942286435947571	1	0.9402557394150847	4	1.5464550693497805	1	0.4707449917097528	5	1.2045615595506034	0	0.5191152475300432	8	2.1326285488208194	3	1.1067748340252246	5	1.3578166717100557	0	0.46853014083764744	0	0.0	0	0.0	0	0.0
8926	group1	0	0.16628885512208946	1	0.8932700063529232	5	1.0576750804075572	2	1.5092672151169102	2	0.9214926221493948	1	0.5387146124205657	0	0.5341938256921098	6	2.0491848531365258	9	2.5207600283132825	3	1.5760534559892607	0	0.40039679592078103	0	0.0	0	0.0	0	0.0
12008	group1	3	0.9144976156817264	0	0.799760971492044	1	0.9622353137050467	6	1.8466397633197322	0	0.14263596893298525	0	0.38241270234036717	2	1.34722334994132	0	0.15890118044726997	20	2.560293060764592	12	2.625111227086531	0	0.30514035458258315	0	0.0	5	1.3823219227965	0	0.0
13268	group3	5	1.0762334121240666	0	1.0672876307234804	1	0.8942710405178712	0	1.0211626613450695	0	0.18287317904462963	1	0.4542631603465108	1	0.3474523541941631	5	2.1098222353621705	9	2.3880497600994697	3	1.4149096082663564	0	0.7314679105572484	0	0.0	0	0.0	0	0.0
15970	group3	6	1.0607452598161886	3	0.8816627189621941	2	0.910986385236098	4	1.4638442548219388	1	0.14961182269092377	3	1.4266782097019766	4	1.5193493693350735	1	0.5832528809262466	28	2.4409645513839853	0	0.5560366683914557	3	0.5884962246144697	0	0.0	8	1.7958242070912367	0	0.0
