nCount_RNA	group	0.5_0_0_0.5_x	0.5_0_0_0.5_y	0.5_0_0_0.5_x_expression	0.5_0_0_0.5_y_expression	0.5_0_0_0.5_group	0_0.5_0.5_0_x	0_0.5_0.5_0_y	0_0.5_0.5_0_x_expression	0_0.5_0.5_0_y_expression	0_0.5_0.5_0_group
14170	group3	6	2	-8.253844627400506	-9.088858688659558	0.0	1	3	-8.770637823837186	-8.094084267276218	1.0
17759	group3	7	6	-7.95931988220497	-8.137699334142493	3.0	5	6	-9.21347526489116	-7.9690867117893935	1.0
9571	group3	2	2	-9.135408316305195	-9.209160718039866	0.0	2	5	-9.291109766689603	-7.8424492703625885	1.0
15740	group2	5	10	-7.98256895054248	-8.005172606094314	3.0	4	7	-7.993337045087129	-8.296621685680607	2.0
15249	group2	6	1	-8.11443897393529	-8.010715719365987	3.0	4	4	-8.830066536027488	-8.161883044315571	1.0
16771	group3	3	0	-8.844349161926559	-8.882657823108486	0.0	4	1	-8.19331439035935	-9.172908666024975	2.0
8624	group3	1	1	-8.890665598456103	-8.700197358969586	0.0	3	0	-8.145302685301012	-8.785749708910966	2.0
14252	group3	6	3	-7.922773420519736	-8.186170504342565	3.0	3	2	-7.984925782502165	-8.854414894247627	2.0
8958	group3	2	2	-7.975943726351283	-7.980707350942781	3.0	1	2	-7.838004745757898	-8.745508358386921	2.0
16416	group3	11	4	-7.998912345605803	-8.172427984339267	3.0	2	5	-8.89862093747279	-7.939983577886563	1.0
13221	group3	2	4	-8.067584590254103	-7.916233092887219	3.0	5	2	-8.10952642585822	-8.538697837495336	2.0
14231	group3	3	7	-7.897259466794193	-7.9736849305941435	3.0	2	0	-7.97733039165953	-9.78346112428949	2.0
17030	group1	4	7	-7.850337875637145	-7.737589019969513	3.0	7	6	-8.428708087697409	-8.11815039776198	1.0
21606	group3	3	4	-9.23950461871494	-9.032789814554313	0.0	6	5	-7.859233111809621	-9.137025786112815	2.0
5068	group3	1	0	-8.998302660860574	-9.226915866809872	0.0	0	1	-7.958881243401134	-9.029666496117825	2.0
23847	group3	3	2	-9.096280412349717	-8.925062019523477	0.0	2	8	-9.084032119344377	-7.821682470315331	1.0
6497	group1	2	1	-7.953422459096481	-7.901486860955463	3.0	2	2	-8.992965733559231	-7.931516785397923	1.0
34918	group3	7	6	-8.92514593507971	-8.745110834839453	0.0	11	13	-7.829395743405898	-8.547297697983868	2.0
14121	group3	5	8	-7.892390111310812	-8.025293500265276	3.0	2	4	-9.341981794592595	-8.06154502308217	1.0
15058	group2	8	5	-7.840877204318987	-7.959506841660942	3.0	4	1	-7.906739143825851	-9.161711211462286	2.0
13896	group2	0	1	-8.92310748252683	-9.481023918610957	0.0	1	11	-9.560784071700754	-7.966906109241394	1.0
20042	group3	2	3	-8.769712475248461	-9.406005900920242	0.0	2	6	-9.534244515340298	-8.046713785054317	1.0
23299	group3	3	8	-8.765093973797928	-8.395096022779944	0.0	4	5	-8.861067634740246	-7.922176470194994	1.0
26573	group3	3	6	-9.122118914044144	-8.860139916732084	0.0	6	2	-8.118127581524895	-9.214347981824977	2.0
7920	group3	6	3	-7.809420662570533	-7.983229675262185	3.0	2	6	-9.352991726965946	-8.002931424678392	1.0
16479	group2	0	1	-9.15746750013606	-8.88131768031813	0.0	2	5	-8.661963911117516	-7.84298154145798	1.0
13783	group3	6	5	-7.972921981945743	-8.08967143116538	3.0	3	11	-8.573319962274406	-7.680490703140268	1.0
13535	group2	7	4	-8.02559936251584	-8.175270498464236	3.0	1	8	-9.085621051111444	-7.958872832148548	1.0
48068	group2	10	7	-9.176942605024673	-9.404095488047414	0.0	16	19	-8.50247256501828	-7.895284380150452	1.0
15843	group3	1	0	-9.258759325837994	-9.28233043026289	0.0	3	4	-8.931840097018947	-7.954712359348754	1.0
24812	group2	2	3	-9.522861871272756	-9.067445516753152	0.0	13	1	-7.811895754947539	-8.78914904071314	2.0
11932	group3	2	2	-8.049793504219195	-7.869001834915481	3.0	6	4	-8.662513625318097	-8.060799125730487	1.0
14223	group2	6	9	-7.99835035851811	-7.8185756026803	3.0	6	1	-7.935938756941117	-9.1722919333873	2.0
46257	group3	8	12	-8.818898561819212	-8.616743077820011	0.0	4	19	-9.067711902326357	-7.942038064421784	1.0
13485	group3	2	2	-9.0238840356066	-8.962294637235907	0.0	6	1	-7.662685418000334	-8.782151699146281	2.0
23116	group3	3	1	-9.063381807428701	-9.472690094269224	0.0	10	8	-7.945436912000085	-8.533078135115966	2.0
16560	group3	2	4	-7.933764031012549	-8.056494261689458	3.0	13	4	-7.7929778450109755	-8.550138672147401	2.0
13370	group1	1	2	-9.497320423329969	-8.531500601839005	0.0	6	4	-8.712248754128066	-7.882771276317584	1.0
12866	group3	9	4	-7.887418167784772	-8.0318343414758	3.0	1	3	-9.282995154854053	-7.898379045656214	1.0
13982	group3	3	1	-9.45031202694226	-8.517860374277015	0.0	3	6	-8.81319525292005	-7.981201789162728	1.0
18517	group2	5	5	-8.051209042519385	-8.05900194862671	3.0	0	6	-9.137765113986438	-8.018542612967032	1.0
14275	group3	1	1	-9.754631836843258	-8.729958950884518	0.0	1	1	-7.892353535797612	-9.259637991274595	2.0
28632	group3	10	10	-7.982017093212669	-7.879515658218664	3.0	3	11	-9.039167939105345	-7.780382341978394	1.0
17558	group3	0	3	-9.03088830937833	-9.317951410300871	0.0	5	1	-7.986213542964346	-9.606963265463598	2.0
13380	group3	0	1	-8.799231291227908	-9.183014042961842	0.0	2	6	-8.810484429800931	-7.8885066445347976	1.0
14868	group3	5	2	-8.119589602053	-7.855552249024049	3.0	8	1	-8.024280937487227	-8.843104791625096	2.0
18320	group3	5	9	-7.848324319147275	-8.10540696695393	3.0	4	6	-8.948186489708828	-7.834095501593432	1.0
19065	group2	1	1	-8.821707252887705	-9.070863177783798	0.0	5	4	-7.943242593648449	-9.053037867902352	2.0
17303	group2	2	2	-9.023432201215728	-8.953249406044147	0.0	6	4	-7.904077069487136	-8.464039019630322	2.0
18099	group2	4	5	-9.323621846515676	-8.456313882514326	0.0	1	2	-9.022312490156244	-8.078271363025058	1.0
14507	group2	2	2	-9.002694488837063	-9.39386184599781	0.0	0	6	-8.781666252734219	-7.829257598569895	1.0
14182	group3	3	5	-8.999292199702925	-9.204106981630161	0.0	5	1	-8.042726393349247	-9.489040035565123	2.0
15645	group3	6	1	-8.046975326333348	-8.041589955908277	3.0	1	1	-7.992505413967516	-8.807930562824268	2.0
7855	group3	2	1	-7.957049464643422	-8.065086370590603	3.0	1	0	-7.991173814480057	-9.20614262920536	2.0
13959	group3	6	9	-8.086324407503518	-7.9750402374762315	3.0	6	0	-8.026950972276344	-8.925835587441266	2.0
17039	group2	8	4	-8.788274238524846	-8.99674986118519	0.0	5	4	-8.759038126637245	-8.175061325157055	1.0
23889	group3	3	7	-8.035793124880188	-7.908495790247048	3.0	7	1	-7.780263186061121	-8.724532560085931	2.0
13642	group2	5	1	-8.770239762348382	-9.162628179162168	0.0	1	7	-9.415502115938992	-7.942682126688325	1.0
14115	group3	3	3	-9.079871021398855	-9.145509200934196	0.0	3	1	-8.832316690276532	-7.996471904707433	1.0
13272	group3	3	0	-9.010405609800365	-9.436118203317312	0.0	2	5	-8.798699683373545	-7.98058246566203	1.0
19617	group2	7	5	-8.082319532495154	-7.872273559924811	3.0	1	4	-9.225515833387318	-8.049310832211894	1.0
17120	group3	0	2	-8.791141874268899	-8.982794155415771	0.0	1	4	-8.884259756189206	-7.888299723840394	1.0
15647	group3	1	4	-8.86284344375454	-9.092838632530011	0.0	1	2	-9.397270014177034	-7.935407762199859	1.0
20050	group1	4	2	-9.051210465335156	-8.944138826036097	0.0	8	3	-7.855500933274613	-8.893831370074645	2.0
17880	group3	5	5	-7.79540401308513	-8.033823418854428	3.0	1	12	-8.568202769211124	-7.976576864465937	1.0
22682	group3	2	10	-9.650585549670982	-8.721834588081961	0.0	5	4	-8.209098989099374	-8.93420785959504	2.0
21965	group3	4	1	-9.19955404982525	-9.076442669547577	0.0	8	4	-7.909770836534814	-8.737190143175278	2.0
14617	group2	3	5	-7.956876350970311	-8.118780043415892	3.0	1	0	-7.987626017102854	-8.970018424805785	2.0
21493	group3	4	1	-8.748386104347581	-9.034210114341665	0.0	7	2	-7.8685568521841045	-9.031005057483103	2.0
12831	group3	5	1	-8.955051614986978	-8.91792685970008	0.0	4	1	-8.046135053049914	-8.543425064598695	2.0
15221	group2	6	5	-8.019973359805904	-7.935931498964704	3.0	1	3	-9.07129628205425	-7.752124913822968	1.0
25240	group3	6	12	-8.11371707789834	-7.929276937703199	3.0	0	11	-9.023568084008952	-7.87495371028498	1.0
18333	group3	4	4	-8.073235965787566	-8.04259091859903	3.0	2	2	-8.053364251544476	-9.65168995989754	2.0
17004	group3	2	7	-8.714046779911246	-9.131571999281075	0.0	8	3	-8.026433009291942	-8.774201766162303	2.0
26210	group3	8	4	-7.931755392513009	-7.980278150359483	3.0	9	5	-8.153142871486574	-8.471196023370847	2.0
14439	group3	8	10	-7.800088997838571	-7.957434980773472	3.0	4	8	-8.640782411626459	-7.978001789855351	1.0
25820	group3	5	4	-9.103572589496684	-8.938685351592552	0.0	2	13	-9.042822320249282	-8.001378619552177	1.0
17044	group2	4	1	-8.97591881450706	-9.517327164076377	0.0	3	4	-8.020726688695763	-8.849125953053566	2.0
13810	group3	1	4	-8.171706659651568	-7.894718887655422	3.0	1	2	-8.820333665292175	-8.23845249792634	1.0
13125	group2	0	2	-8.761942621241785	-9.253838443913954	0.0	0	6	-9.314220092860248	-8.076899875102484	1.0
16602	group3	10	4	-8.110045587080158	-7.99177985795139	3.0	5	3	-7.826418318066709	-8.706047629743596	2.0
23241	group1	4	2	-8.793652752323728	-8.845979089033582	0.0	1	9	-9.170926447285767	-8.057767346195451	1.0
12828	group3	3	5	-8.021094579451148	-7.941879193956233	3.0	4	3	-9.417737214938144	-8.09730941727521	1.0
15647	group1	2	1	-8.882495140703929	-8.938830966703849	0.0	7	3	-7.879069734440323	-8.591416874965184	2.0
15387	group3	4	3	-8.673342460217578	-8.754279799372387	0.0	2	2	-9.062455391410447	-8.013064825435572	1.0
12877	group3	2	0	-8.599406474450605	-9.394424017015682	0.0	4	0	-7.845121351617136	-8.528772995593277	2.0
13427	group3	2	1	-8.582896196967297	-9.157341504025887	0.0	4	5	-8.690689371559674	-7.781506321555135	1.0
16102	group3	3	2	-9.495503879937429	-9.022542695835607	0.0	2	3	-8.932917544678576	-7.938311606645767	1.0
16997	group3	1	3	-9.145895574205296	-9.027673265230415	0.0	3	4	-8.734716710673236	-8.028160095394044	1.0
18550	group3	5	8	-8.075392082153554	-7.978796622901841	3.0	1	10	-9.307862299836046	-8.13026943661677	1.0
22845	group3	2	4	-8.199101848247402	-8.116193655129914	3.0	6	3	-9.264968215165535	-7.885790484306201	1.0
10396	group3	6	1	-7.9976828300401515	-7.91571496230687	3.0	0	0	-8.023763600075249	-9.305535881928481	2.0
36532	group1	4	7	-9.098570540998953	-9.065066635772963	0.0	5	12	-9.13966295119933	-8.027647065595355	1.0
14924	group3	3	3	-7.909874893875897	-7.98821670534222	3.0	6	1	-8.088525096080014	-8.783176449579551	2.0
14756	group3	4	5	-8.18925336314944	-7.8736248928637975	3.0	6	8	-8.205295489496214	-8.2694035024743	2.0
14092	group3	0	5	-9.10938450083953	-8.577779839791358	0.0	4	8	-8.828228121811254	-7.7756014610680175	1.0
7954	group3	0	1	-9.491284315093997	-9.136563620696807	0.0	3	1	-7.976428133923321	-9.308507586884328	2.0
12441	group3	3	3	-8.609663873233682	-9.095157040753431	0.0	6	2	-7.7571807982453995	-8.98891259006318	2.0
16689	group3	7	8	-7.974684826799049	-8.142468268833586	3.0	3	1	-7.825292543142448	-9.15563798184405	2.0
15110	group3	5	3	-7.884239250973596	-8.084345463009585	3.0	2	2	-7.881065523338061	-9.216095418097133	2.0
10245	group3	5	1	-7.8823607206918345	-7.960910800197941	3.0	1	2	-8.893071411161031	-7.981073002734907	1.0
19081	group2	4	3	-9.300391545939869	-8.848630141370862	0.0	2	3	-9.00458674310563	-7.82796361685164	1.0
19785	group3	11	3	-8.05038448322216	-8.205991967657054	3.0	6	0	-7.826197049250863	-8.959541000558444	2.0
20400	group3	7	6	-7.723430114488005	-8.016074702540784	3.0	10	3	-7.910935357537267	-9.163566944169345	2.0
15536	group3	3	3	-7.933386391425207	-8.05377712017798	3.0	2	6	-8.813211196688105	-7.943283268571087	1.0
27141	group1	3	1	-8.97015022040364	-8.859702425768784	0.0	1	10	-9.045419529334259	-7.990920929610338	1.0
38884	group3	7	6	-8.097327946189969	-8.049830250366114	3.0	8	7	-7.969819939595707	-9.348568703568697	2.0
52776	group3	23	21	-7.8818841272125315	-8.030288806592834	3.0	23	2	-7.898078964418978	-9.446951455001818	2.0
17435	group3	0	3	-9.721267815848018	-8.960583478042318	0.0	10	1	-8.14893034432141	-8.645436415417866	2.0
26416	group3	3	10	-8.134710556246278	-8.267535374251871	3.0	11	5	-8.159726474082936	-8.389001852909027	2.0
15577	group3	0	2	-9.15212214067533	-8.506803380502154	0.0	1	2	-9.006457340825394	-7.984862616012107	1.0
32427	group2	11	13	-7.892567665584651	-7.9950171886561465	3.0	3	12	-8.608549551212947	-7.924930166954231	1.0
14355	group3	4	3	-8.151446521296217	-7.991102794674273	3.0	2	3	-8.12003400716829	-8.418646983608927	2.0
21953	group3	4	1	-9.07741482786631	-8.832202906078548	0.0	3	1	-8.210361889573509	-9.278635675072874	2.0
15944	group2	2	2	-9.280760674298095	-9.06967286566716	0.0	4	3	-7.954445007345546	-9.423447376610142	2.0
16942	group3	5	5	-7.9051348911879105	-7.874058283250515	3.0	2	5	-9.17588060942605	-8.003230716721662	1.0
19053	group3	5	9	-8.070027412114555	-7.826740927690668	3.0	2	3	-8.945195659025961	-8.188093760746542	1.0
14319	group3	0	1	-8.779376861561559	-9.286267757707765	0.0	4	2	-7.975185657741217	-9.086437150385123	2.0
16802	group2	4	2	-7.864125432479968	-7.957435327974736	3.0	6	5	-7.973921272736376	-8.77295508866803	2.0
20271	group3	6	3	-8.285854661870577	-8.636600575375486	0.0	10	4	-8.51641655732826	-8.226182020682057	1.0
14232	group3	3	0	-9.262674399017534	-9.185180158009764	0.0	2	1	-8.043584304627664	-9.074442420225264	2.0
14514	group3	0	2	-9.259562989264998	-8.884845118486481	0.0	1	3	-8.969428589349233	-8.086101465920185	1.0
13687	group3	3	1	-8.474454551558663	-9.156579294993493	0.0	3	1	-8.009750671292233	-8.541786162958823	2.0
14698	group3	1	7	-8.831387658722957	-8.374896387922117	0.0	0	7	-8.788033956742886	-8.098152365138176	1.0
28743	group3	6	14	-7.911118710255406	-7.888956839897675	3.0	8	5	-8.123726818248112	-8.688242779020968	2.0
16573	group3	2	5	-7.946335049679999	-8.287265513817902	3.0	9	5	-7.771074918896681	-8.903200950672506	2.0
15930	group1	5	7	-7.992964107924523	-7.934347546411621	3.0	1	1	-9.182004534065655	-7.974875469276508	1.0
7188	group3	8	3	-7.869558049148518	-7.867377333358785	3.0	3	2	-8.413043884686312	-8.015674510732651	1.0
16448	group2	6	7	-8.216401029550738	-7.895581217261426	3.0	2	4	-9.67488936573081	-7.940841775426382	1.0
12044	group2	6	1	-7.948093479521798	-7.971532056680454	3.0	4	0	-7.856596845531949	-9.2721764761057	2.0
13590	group2	7	2	-7.9503880758419	-8.04269797632089	3.0	2	8	-9.340296611370107	-8.026731928460267	1.0
11609	group1	4	5	-7.932542012903209	-8.043760952654385	3.0	2	1	-7.919436506827285	-9.115368200914792	2.0
14722	group3	0	3	-9.094828208350318	-8.78458234391513	0.0	0	3	-9.31615324353423	-7.932575304203843	1.0
16776	group2	0	0	-9.383867065155155	-9.52254451811116	0.0	3	6	-8.51405894004793	-7.959432878634574	1.0
9129	group3	1	0	-8.780204995975838	-8.915493864942057	0.0	3	2	-8.894255660626879	-7.867535251610842	1.0
17670	group3	10	5	-7.900852541352074	-7.997211144344791	3.0	10	4	-7.816760471768517	-8.502054323608956	2.0
16350	group2	0	4	-8.936052396616246	-9.410688942041212	0.0	4	5	-9.07869809470664	-8.108035947301465	1.0
11926	group3	7	3	-7.555705011488016	-7.948529997805869	3.0	1	1	-8.0394523253347	-9.14285591425724	2.0
20808	group3	3	1	-8.534245969897752	-9.168179378171375	0.0	8	4	-7.909110194414727	-9.094987639212066	2.0
14709	group3	2	2	-9.261285634020096	-8.762258987808439	0.0	0	0	-9.384527375979154	-8.228121648304528	1.0
14690	group3	4	9	-7.985986079821582	-7.931403181922424	3.0	3	3	-8.89076128712975	-8.074502519836546	1.0
14329	group3	5	0	-9.052068415935826	-9.385382305067958	0.0	4	4	-8.96578986620984	-7.912580784245022	1.0
28317	group3	3	6	-9.092380616778245	-8.90434443960818	0.0	5	3	-7.967665157950619	-9.358960718135181	2.0
16092	group2	7	1	-7.903460055893496	-8.011345425134605	3.0	3	3	-9.207890820927512	-8.079012825833884	1.0
14160	group3	0	2	-9.065049379357868	-9.024294616614432	0.0	2	3	-9.447458146019393	-8.05748414787111	1.0
15401	group3	3	1	-7.981715780372754	-8.150776069592851	3.0	5	1	-7.989210400437781	-8.677274047641957	2.0
15665	group2	4	7	-7.811279831846526	-7.781220385908677	3.0	5	2	-7.954717986212961	-9.02757012268611	2.0
21370	group2	4	1	-8.682709628870969	-8.778998530138912	0.0	1	5	-9.330827317720969	-8.154694964155249	1.0
17194	group3	3	4	-8.24249725782416	-8.103845898279362	3.0	7	1	-7.9426823214478945	-8.949863976336283	2.0
12713	group3	4	2	-7.796246296498057	-8.321414697505615	3.0	2	1	-8.161650873941715	-9.51899388757639	2.0
13514	group3	2	4	-8.0820567700061	-7.828877181177578	3.0	5	1	-7.803556371082242	-9.160241819123675	2.0
12760	group3	2	9	-8.27146895514545	-7.878427158933682	3.0	2	2	-8.935976162638992	-8.116903951070977	1.0
18671	group3	6	2	-8.747289196500262	-9.290971683887838	0.0	3	8	-8.906696763109824	-8.023292303865206	1.0
24455	group2	10	11	-8.12938226928209	-7.977368517821799	3.0	5	4	-8.128382548113576	-9.37197535762497	2.0
19678	group3	6	9	-8.02094232052428	-7.883248959021304	3.0	1	6	-8.978056921856119	-8.209608301099488	1.0
19912	group3	8	4	-7.976690570178764	-7.946619938046122	3.0	6	2	-7.965713371995313	-8.951507269058702	2.0
5737	group3	1	1	-8.00550696343634	-8.099922394493333	3.0	0	1	-9.045475532968483	-8.018117246246097	1.0
18001	group3	1	1	-9.192125672888077	-8.819338783064975	0.0	0	10	-9.53062108836709	-7.997849217092732	1.0
13207	group3	1	2	-7.901981873127876	-7.986046438666568	3.0	4	3	-8.044663880594431	-8.500549133282455	2.0
17141	group2	1	1	-9.027696986832074	-9.10998955548294	0.0	2	2	-8.066045467191605	-9.36200910822008	2.0
23639	group3	4	4	-8.0042212383614	-8.148299931664937	3.0	9	2	-8.079343343147134	-9.511836609564542	2.0
14544	group3	4	6	-8.007583712148652	-8.077980737802765	3.0	3	2	-8.98536895376531	-8.023798460412978	1.0
20534	group3	0	0	-9.069243902433376	-8.698078974344734	0.0	8	2	-8.070205073343274	-8.974062392269833	2.0
18863	group3	5	2	-8.733263304633468	-8.99095223274191	0.0	11	1	-8.028478993556812	-8.785842067416077	2.0
12953	group3	2	3	-8.257221863232536	-8.10400851877194	3.0	5	0	-7.8968252976350515	-9.16761912379163	2.0
19694	group1	6	9	-7.941518711963193	-7.9812548455542585	3.0	2	9	-9.309760481502417	-7.985042460624707	1.0
12340	group1	3	0	-9.052873819957517	-8.80896758782387	0.0	5	2	-7.894179155156063	-9.128602218276152	2.0
21091	group2	7	10	-7.8787709958664385	-7.872400272776811	3.0	2	7	-8.987463060248027	-8.079650110959387	1.0
6158	group3	1	2	-8.050480739535839	-8.077454949576422	3.0	1	1	-8.04509918425639	-8.93187811528663	2.0
23887	group3	10	14	-8.22525011590504	-7.9447648542943785	3.0	0	11	-8.860484822237417	-7.846211139123836	1.0
21787	group2	6	3	-8.160380658868409	-8.255850274345626	3.0	2	9	-9.20273265024695	-7.904931262007934	1.0
13120	group1	5	4	-9.335388555190114	-8.60621651787929	0.0	0	1	-9.306921172980479	-8.094932234371772	1.0
9417	group2	1	2	-9.103592476644401	-8.679734303673435	0.0	3	3	-8.70191665549017	-8.00919260080632	1.0
11883	group1	1	2	-7.799172603402972	-8.128649170324943	3.0	1	4	-8.894460843772652	-8.079708479393505	1.0
13737	group3	6	2	-8.072744869431027	-7.935759230863956	3.0	8	3	-7.651888535289266	-9.04110955593121	2.0
15070	group1	5	7	-8.07975006602614	-7.885061760774949	3.0	1	4	-9.190987683428729	-7.847381525132774	1.0
21230	group3	2	8	-8.098334131048865	-7.886807673374167	3.0	2	7	-9.900094842863062	-8.014346357948128	1.0
16285	group2	7	3	-7.918293905920891	-7.871670007792977	3.0	2	1	-9.014737636159996	-8.1441174334343	1.0
17276	group3	4	2	-8.070541226357403	-8.196650072325511	3.0	7	0	-8.01693998174805	-8.901351114569023	2.0
25232	group3	6	6	-8.104283829909612	-8.062476269543666	3.0	10	2	-7.944082214241631	-9.314342136122889	2.0
12644	group3	0	0	-9.014333141607297	-9.013785577830856	0.0	0	5	-8.811258544262959	-7.898457788567475	1.0
13644	group3	1	0	-8.724833856696158	-8.795643468239657	0.0	3	5	-8.663532930802285	-7.926652426055892	1.0
13592	group2	1	2	-8.617251929754357	-9.005467864121021	0.0	7	0	-7.979496919009042	-9.295343357205248	2.0
6333	group3	2	0	-8.612769611446888	-8.879352546206912	0.0	0	3	-9.203357806445744	-8.024432369463259	1.0
23809	group3	4	7	-8.180763534190158	-8.309584282166204	3.0	8	5	-7.925365682584946	-9.01058398968727	2.0
15435	group2	2	4	-8.890767414455455	-8.524186637241217	0.0	0	5	-9.192909230211242	-8.06290085879599	1.0
20670	group3	8	4	-8.012935877769278	-8.018705808554238	3.0	2	8	-9.13287201799974	-8.050228882773306	1.0
14338	group3	7	3	-7.879886279363786	-7.971813858661875	3.0	0	5	-8.7486234500516	-8.007429945525812	1.0
17122	group3	0	2	-9.155380297246072	-9.260897759371508	0.0	1	3	-8.133000138867441	-8.737049807100924	2.0
15127	group3	1	1	-8.8256141279852	-9.357895543849525	0.0	2	5	-9.352415407912023	-8.127061795037319	1.0
23476	group3	3	2	-9.057277369396589	-8.86441584018474	0.0	6	5	-8.050330062227026	-8.839232875161462	2.0
22406	group1	2	2	-9.187576055433562	-9.174378270582816	0.0	3	10	-9.03386306974463	-7.78337053070381	1.0
18686	group2	3	6	-8.017751945958844	-8.040746256080476	3.0	5	3	-8.15255302567194	-9.075300600461276	2.0
16078	group3	4	6	-7.894133638131308	-8.11123118502564	3.0	2	1	-9.277723362380188	-8.008882786876137	1.0
18577	group2	1	3	-8.91322423928992	-8.64172097227003	0.0	8	3	-7.9922284718410985	-8.891833675617885	2.0
12760	group3	2	0	-8.879910753945337	-8.753082944480393	0.0	7	3	-8.014358951867607	-9.23190479881287	2.0
22207	group3	4	4	-8.740940369803281	-8.821359860961966	0.0	10	1	-7.8983407943865265	-9.059783580407176	2.0
13213	group1	2	3	-9.271464564029092	-9.01280609159804	0.0	2	7	-8.91943545296534	-7.735413716241881	1.0
17135	group2	4	4	-7.978948833506656	-7.948461891910918	3.0	1	5	-9.466405406724094	-8.054250714430017	1.0
9106	group2	4	3	-7.982259575054462	-7.936200889737994	3.0	0	1	-8.88715194047916	-8.025132315233812	1.0
19031	group3	3	0	-9.502090795636757	-9.145222474792982	0.0	9	0	-8.017215978338925	-9.474739293934531	2.0
17548	group2	7	3	-7.978523250880328	-7.983968573193982	3.0	2	4	-9.148994073952053	-8.035362122920658	1.0
18880	group3	1	0	-8.850244692735714	-9.269082130392684	0.0	3	12	-9.067211491740887	-7.891220940350599	1.0
19027	group3	2	2	-9.291399661816724	-9.171243637074436	0.0	4	0	-7.884548711486216	-9.43104661246657	2.0
22926	group3	6	8	-7.995867030189952	-8.072399718539337	3.0	3	9	-8.842273734865827	-7.880089460852256	1.0
14721	group3	6	6	-7.876855397789005	-7.994833812732107	3.0	4	7	-8.656855956736292	-7.962153883062457	1.0
18481	group3	10	5	-7.941457651753609	-7.989764251489359	3.0	1	4	-9.509096100307085	-7.8634640639657905	1.0
13886	group2	7	6	-8.069373281518674	-7.967924365630675	3.0	4	0	-8.005824671202564	-9.872593339098826	2.0
8588	group2	4	4	-7.984565594397028	-7.925337896313186	3.0	2	3	-7.720854273198796	-8.557280851805473	2.0
16048	group2	5	5	-8.009115756163638	-8.003229145118599	3.0	5	1	-8.016324266633026	-8.821509202198234	2.0
10847	group3	2	1	-8.702954195359	-9.016804171212959	0.0	2	3	-7.914782587474724	-8.790955746367421	2.0
13016	group3	5	2	-7.941808162463634	-8.173436254306361	3.0	2	2	-8.128599960624689	-8.81904037208812	2.0
15048	group2	0	2	-9.332505500072568	-9.291513475189207	0.0	1	6	-8.698933478646136	-7.861028436296539	1.0
13018	group3	3	2	-7.978362001890203	-8.032878105318447	3.0	2	3	-8.832553199113255	-7.880028737733689	1.0
10506	group2	3	3	-7.950250647383896	-7.9554584995398665	3.0	8	1	-7.9730572586190736	-8.91452709736755	2.0
9767	group2	3	2	-8.177278621348167	-8.052751436209324	3.0	0	0	-9.088407568885847	-8.04997383410511	1.0
16666	group3	0	3	-9.177027180144412	-8.70484061334914	0.0	1	5	-8.578800146137475	-8.137253168336999	1.0
16144	group3	1	1	-9.545475737030431	-8.819279955100075	0.0	8	2	-7.7184202982620915	-8.972329259749756	2.0
13521	group3	4	0	-8.389005018391792	-9.396575640973456	0.0	3	2	-8.943404932207246	-8.195173617969097	1.0
7184	group3	2	3	-7.954449060349439	-7.973819612713533	3.0	3	3	-8.611968958774362	-8.175054730532382	1.0
19042	group3	3	0	-9.14124203013207	-9.808544154440122	0.0	3	2	-8.249698808836683	-9.153458780784405	2.0
16764	group3	5	7	-7.842366552981887	-8.082175393066112	3.0	7	2	-7.859770275806082	-8.849873260357226	2.0
13048	group2	4	4	-8.16202327332213	-7.838832729723604	3.0	3	1	-9.177836886838874	-8.037899042508132	1.0
19513	group3	3	4	-9.02879084121157	-8.681171456693074	0.0	8	4	-7.961138009941671	-9.016455173791762	2.0
18325	group3	8	7	-7.80788809506931	-7.951529744091446	3.0	4	1	-8.033030135318404	-9.08935649498365	2.0
14879	group3	6	7	-7.96435127374253	-7.983202399905589	3.0	2	1	-7.866357965227713	-9.119463097249405	2.0
23996	group3	12	14	-8.02492982024844	-7.909160284794411	3.0	8	2	-8.110870244609428	-9.251331495746186	2.0
5385	group3	0	1	-9.162043803960156	-9.368312031055847	0.0	0	3	-9.260015929396694	-8.154672297340294	1.0
11741	group1	3	0	-9.076353363294329	-9.864965420960543	0.0	4	0	-8.081652899931981	-9.015290700514084	2.0
13978	group3	2	3	-8.755897081602528	-9.499707490362633	0.0	4	0	-8.019908961766475	-9.40138840007104	2.0
14154	group3	3	2	-8.973560682810469	-8.945224236415525	0.0	3	1	-7.853002868850888	-9.305794262515498	2.0
12899	group3	1	5	-9.008680753691003	-8.604183588108937	0.0	6	1	-8.119790033475141	-8.932354702275532	2.0
18435	group3	3	3	-8.648195231830751	-8.730241527834943	0.0	4	7	-8.632602866070057	-8.013003197943606	1.0
9941	group2	0	0	-9.411127194874371	-8.567774931741415	0.0	4	2	-8.350718380996572	-7.820812000483072	1.0
13191	group3	5	5	-8.216538577901337	-7.908379249177006	3.0	4	4	-7.972166407942249	-8.547449416603428	2.0
16049	group3	5	5	-8.665941062904599	-8.474957346537915	0.0	4	9	-8.809864421896737	-8.018731229891118	1.0
16835	group3	1	2	-8.526932946557851	-8.448179762070682	0.0	5	3	-8.001904101288726	-8.977863200358387	2.0
11571	group3	2	1	-7.869488357588507	-7.989175574984259	3.0	4	5	-8.732644571555772	-8.226997447600597	1.0
