nCount_RNA	group	0.5_0_0_0.5_x	0.5_0_0_0.5_y	0.5_0_0_0.5_x_expression	0.5_0_0_0.5_y_expression	0.5_0_0_0.5_group	0_0.5_0.5_0_x	0_0.5_0.5_0_y	0_0.5_0.5_0_x_expression	0_0.5_0.5_0_y_expression	0_0.5_0.5_0_group
22721	group3	14	11	-7.326780988208174	-7.610932500814486	3.0	12	5	-7.612801461303377	-8.53825810175465	2.0
11407	group3	2	2	-8.88503866096198	-9.420329144251218	0.0	4	3	-7.656397533145036	-8.755214766614188	2.0
14317	group1	13	11	-7.439815238007185	-7.608123312408789	3.0	9	2	-7.481721465357185	-9.028202696290062	2.0
19518	group3	6	18	-7.596803821702258	-7.316134441569808	3.0	6	8	-9.166536908776589	-7.390381882346928	1.0
17465	group2	5	10	-7.29983696749409	-7.556477701749606	3.0	7	3	-7.611967268318332	-8.405080008780134	2.0
20988	group3	3	2	-9.125098244662597	-9.399342779048528	0.0	9	8	-7.699664621561945	-8.7902974226519	2.0
17348	group3	10	12	-7.468837395035804	-7.511748056985796	3.0	0	9	-8.64802090663747	-7.619640745210531	1.0
11031	group3	7	5	-7.486770774909138	-7.273899689684253	3.0	5	2	-7.659747671619826	-9.20167683256534	2.0
16442	group2	3	0	-8.9646610350734	-9.342231952360933	0.0	0	15	-8.50381513992006	-7.250994159646654	1.0
11858	group1	9	6	-7.430454798396603	-7.709115873928416	3.0	7	2	-7.629989248759667	-9.358770453012392	2.0
11982	group3	3	11	-7.705481588530306	-7.748267377712767	3.0	1	10	-8.825412210954111	-7.570822383682467	1.0
14487	group3	2	2	-9.161005592651254	-8.665414430774922	0.0	4	4	-9.007275695653481	-7.837920146058122	1.0
13764	group1	11	9	-7.448580069298091	-7.622664331512263	3.0	1	9	-8.675707865941536	-7.486854668841786	1.0
18915	group1	12	8	-7.38046702165105	-7.547487099981324	3.0	2	15	-9.111334455360716	-7.482879684769962	1.0
14170	group3	4	1	-8.253844627400506	-9.088858688659558	0.0	1	5	-8.770637823837186	-7.594084267276217	1.0
17759	group3	10	6	-7.45931988220497	-7.637699334142493	3.0	1	12	-9.21347526489116	-7.4690867117893935	1.0
9571	group3	2	0	-9.135408316305195	-9.209160718039866	0.0	1	11	-9.291109766689603	-7.3424492703625885	1.0
15740	group2	16	10	-7.48256895054248	-7.505172606094314	3.0	10	7	-7.493337045087129	-8.296621685680607	2.0
15249	group2	7	10	-7.6144389739352905	-7.510715719365987	3.0	2	5	-8.830066536027488	-7.661883044315571	1.0
16771	group3	3	2	-8.844349161926559	-8.882657823108486	0.0	8	1	-7.69331439035935	-9.172908666024975	2.0
8624	group3	0	4	-8.890665598456103	-8.700197358969586	0.0	2	2	-7.6453026853010115	-8.785749708910966	2.0
14252	group3	11	10	-7.422773420519736	-7.686170504342566	3.0	6	0	-7.484925782502165	-8.854414894247627	2.0
8958	group3	2	1	-7.475943726351283	-7.480707350942781	3.0	6	0	-7.338004745757898	-8.745508358386921	2.0
16416	group3	7	11	-7.498912345605803	-7.672427984339266	3.0	0	8	-8.89862093747279	-7.439983577886563	1.0
13221	group3	13	11	-7.567584590254103	-7.416233092887219	3.0	6	5	-7.60952642585822	-8.538697837495336	2.0
14231	group3	9	3	-7.397259466794193	-7.4736849305941435	3.0	6	1	-7.47733039165953	-9.78346112428949	2.0
17030	group1	7	14	-7.350337875637145	-7.237589019969513	3.0	1	8	-8.428708087697409	-7.618150397761981	1.0
21606	group3	2	1	-9.23950461871494	-9.032789814554313	0.0	23	1	-7.359233111809621	-9.137025786112815	2.0
5068	group3	0	1	-8.998302660860574	-9.226915866809872	0.0	3	1	-7.458881243401134	-9.029666496117825	2.0
23847	group3	3	2	-9.096280412349717	-8.925062019523477	0.0	5	13	-9.084032119344377	-7.321682470315331	1.0
6497	group1	1	4	-7.453422459096481	-7.401486860955463	3.0	0	4	-8.992965733559231	-7.431516785397923	1.0
34918	group3	4	7	-8.92514593507971	-8.745110834839453	0.0	23	5	-7.329395743405898	-8.547297697983868	2.0
14121	group3	9	12	-7.392390111310812	-7.525293500265276	3.0	3	4	-9.341981794592595	-7.561545023082169	1.0
15058	group2	7	10	-7.340877204318987	-7.459506841660942	3.0	10	3	-7.406739143825851	-9.161711211462286	2.0
13896	group2	3	0	-8.92310748252683	-9.481023918610957	0.0	0	8	-9.560784071700754	-7.466906109241394	1.0
20042	group3	2	0	-8.769712475248461	-9.406005900920242	0.0	2	8	-9.534244515340298	-7.546713785054317	1.0
23299	group3	3	5	-8.765093973797928	-8.395096022779944	0.0	2	18	-8.861067634740246	-7.422176470194994	1.0
26573	group3	5	3	-9.122118914044144	-8.860139916732084	0.0	17	1	-7.618127581524896	-9.214347981824977	2.0
7920	group3	9	5	-7.309420662570533	-7.483229675262185	3.0	0	3	-9.352991726965946	-7.502931424678393	1.0
16479	group2	0	5	-9.15746750013606	-8.88131768031813	0.0	3	10	-8.661963911117516	-7.34298154145798	1.0
13783	group3	11	13	-7.472921981945743	-7.58967143116538	3.0	5	12	-8.573319962274406	-7.180490703140268	1.0
13535	group2	10	2	-7.525599362515838	-7.675270498464236	3.0	1	6	-9.085621051111444	-7.458872832148548	1.0
48068	group2	1	9	-9.176942605024673	-9.404095488047414	0.0	12	29	-8.50247256501828	-7.395284380150452	1.0
15843	group3	1	0	-9.258759325837994	-9.28233043026289	0.0	3	9	-8.931840097018947	-7.454712359348754	1.0
24812	group2	3	4	-9.522861871272756	-9.067445516753152	0.0	19	2	-7.311895754947539	-8.78914904071314	2.0
11932	group3	5	6	-7.5497935042191955	-7.369001834915481	3.0	2	4	-8.662513625318097	-7.560799125730486	1.0
14223	group2	10	8	-7.49835035851811	-7.3185756026803	3.0	13	2	-7.435938756941117	-9.1722919333873	2.0
46257	group3	6	7	-8.818898561819212	-8.616743077820011	0.0	7	31	-9.067711902326357	-7.442038064421784	1.0
13485	group3	5	1	-9.0238840356066	-8.962294637235907	0.0	16	2	-7.162685418000334	-8.782151699146281	2.0
23116	group3	5	3	-9.063381807428701	-9.472690094269224	0.0	8	1	-7.445436912000085	-8.533078135115966	2.0
16560	group3	7	5	-7.433764031012549	-7.5564942616894575	3.0	9	4	-7.2929778450109755	-8.550138672147401	2.0
13370	group1	0	3	-9.497320423329969	-8.531500601839005	0.0	1	5	-8.712248754128066	-7.382771276317584	1.0
12866	group3	7	8	-7.387418167784772	-7.5318343414758	3.0	1	4	-9.282995154854053	-7.398379045656214	1.0
13982	group3	1	4	-9.45031202694226	-8.517860374277015	0.0	3	5	-8.81319525292005	-7.481201789162728	1.0
18517	group2	11	7	-7.5512090425193845	-7.559001948626711	3.0	3	13	-9.137765113986438	-7.518542612967032	1.0
14275	group3	2	2	-9.754631836843258	-8.729958950884518	0.0	8	2	-7.392353535797612	-9.259637991274595	2.0
28632	group3	18	18	-7.482017093212669	-7.379515658218664	3.0	1	20	-9.039167939105345	-7.280382341978394	1.0
17558	group3	4	0	-9.03088830937833	-9.317951410300871	0.0	8	3	-7.486213542964346	-9.606963265463598	2.0
13380	group3	0	2	-8.799231291227908	-9.183014042961842	0.0	1	8	-8.810484429800931	-7.3885066445347976	1.0
14868	group3	10	8	-7.619589602053002	-7.355552249024049	3.0	10	2	-7.524280937487227	-8.843104791625096	2.0
18320	group3	10	16	-7.348324319147275	-7.605406966953931	3.0	3	10	-8.948186489708828	-7.334095501593432	1.0
19065	group2	4	1	-8.821707252887705	-9.070863177783798	0.0	21	0	-7.443242593648449	-9.053037867902352	2.0
17303	group2	1	1	-9.023432201215728	-8.953249406044147	0.0	3	2	-7.404077069487136	-8.464039019630322	2.0
18099	group2	1	3	-9.323621846515676	-8.456313882514326	0.0	1	7	-9.022312490156244	-7.578271363025057	1.0
14507	group2	2	0	-9.002694488837063	-9.39386184599781	0.0	1	14	-8.781666252734219	-7.329257598569895	1.0
14182	group3	3	0	-8.999292199702925	-9.204106981630161	0.0	16	1	-7.5427263933492465	-9.489040035565123	2.0
15645	group3	4	6	-7.546975326333348	-7.541589955908277	3.0	8	0	-7.492505413967516	-8.807930562824268	2.0
7855	group3	5	5	-7.457049464643422	-7.565086370590603	3.0	3	1	-7.491173814480057	-9.20614262920536	2.0
13959	group3	5	2	-7.586324407503518	-7.4750402374762315	3.0	4	3	-7.526950972276344	-8.925835587441266	2.0
17039	group2	2	2	-8.788274238524846	-8.99674986118519	0.0	1	8	-8.759038126637245	-7.6750613251570545	1.0
23889	group3	13	14	-7.535793124880187	-7.408495790247048	3.0	19	6	-7.280263186061121	-8.724532560085931	2.0
13642	group2	2	1	-8.770239762348382	-9.162628179162168	0.0	1	8	-9.415502115938992	-7.442682126688325	1.0
14115	group3	3	3	-9.079871021398855	-9.145509200934196	0.0	2	12	-8.832316690276532	-7.496471904707433	1.0
13272	group3	1	2	-9.010405609800365	-9.436118203317312	0.0	0	9	-8.798699683373545	-7.48058246566203	1.0
19617	group2	11	15	-7.582319532495155	-7.372273559924811	3.0	2	7	-9.225515833387318	-7.549310832211895	1.0
17120	group3	0	2	-8.791141874268899	-8.982794155415771	0.0	1	12	-8.884259756189206	-7.388299723840394	1.0
15647	group3	0	2	-8.86284344375454	-9.092838632530011	0.0	1	6	-9.397270014177034	-7.435407762199859	1.0
20050	group1	3	3	-9.051210465335156	-8.944138826036097	0.0	17	0	-7.355500933274613	-8.893831370074645	2.0
17880	group3	14	5	-7.29540401308513	-7.533823418854428	3.0	2	8	-8.568202769211124	-7.476576864465937	1.0
22682	group3	2	1	-9.650585549670982	-8.721834588081961	0.0	8	3	-7.709098989099374	-8.93420785959504	2.0
21965	group3	2	5	-9.19955404982525	-9.076442669547577	0.0	17	2	-7.409770836534814	-8.737190143175278	2.0
14617	group2	5	9	-7.456876350970311	-7.618780043415892	3.0	5	1	-7.487626017102854	-8.970018424805785	2.0
21493	group3	5	1	-8.748386104347581	-9.034210114341665	0.0	9	3	-7.3685568521841045	-9.031005057483103	2.0
12831	group3	4	0	-8.955051614986978	-8.91792685970008	0.0	5	5	-7.546135053049915	-8.543425064598695	2.0
15221	group2	12	4	-7.519973359805904	-7.435931498964704	3.0	0	11	-9.07129628205425	-7.252124913822968	1.0
25240	group3	8	20	-7.613717077898339	-7.429276937703199	3.0	1	17	-9.023568084008952	-7.37495371028498	1.0
18333	group3	5	14	-7.573235965787565	-7.542590918599031	3.0	15	2	-7.553364251544475	-9.65168995989754	2.0
17004	group3	2	2	-8.714046779911246	-9.131571999281075	0.0	2	0	-7.526433009291942	-8.774201766162303	2.0
26210	group3	21	17	-7.431755392513009	-7.480278150359483	3.0	17	4	-7.653142871486574	-8.471196023370847	2.0
14439	group3	8	8	-7.300088997838571	-7.457434980773472	3.0	5	16	-8.640782411626459	-7.478001789855351	1.0
25820	group3	1	4	-9.103572589496684	-8.938685351592552	0.0	3	18	-9.042822320249282	-7.5013786195521766	1.0
17044	group2	0	2	-8.97591881450706	-9.517327164076377	0.0	8	3	-7.520726688695763	-8.849125953053566	2.0
13810	group3	8	2	-7.671706659651567	-7.394718887655422	3.0	1	2	-8.820333665292175	-7.73845249792634	1.0
13125	group2	4	1	-8.761942621241785	-9.253838443913954	0.0	3	5	-9.314220092860248	-7.576899875102484	1.0
16602	group3	8	11	-7.610045587080157	-7.49177985795139	3.0	10	2	-7.326418318066709	-8.706047629743596	2.0
23241	group1	3	3	-8.793652752323728	-8.845979089033582	0.0	4	7	-9.170926447285767	-7.55776734619545	1.0
12828	group3	4	7	-7.521094579451148	-7.441879193956233	3.0	1	7	-9.417737214938144	-7.597309417275209	1.0
15647	group1	0	3	-8.882495140703929	-8.938830966703849	0.0	8	3	-7.379069734440323	-8.591416874965184	2.0
15387	group3	2	0	-8.673342460217578	-8.754279799372387	0.0	2	9	-9.062455391410447	-7.513064825435572	1.0
12877	group3	3	1	-8.599406474450605	-9.394424017015682	0.0	6	5	-7.345121351617136	-8.528772995593277	2.0
13427	group3	4	0	-8.582896196967297	-9.157341504025887	0.0	3	6	-8.690689371559674	-7.281506321555135	1.0
16102	group3	1	5	-9.495503879937429	-9.022542695835607	0.0	4	7	-8.932917544678576	-7.438311606645767	1.0
16997	group3	2	1	-9.145895574205296	-9.027673265230415	0.0	2	9	-8.734716710673236	-7.528160095394044	1.0
18550	group3	4	14	-7.575392082153554	-7.478796622901841	3.0	1	8	-9.307862299836046	-7.630269436616769	1.0
22845	group3	12	8	-7.699101848247402	-7.616193655129914	3.0	0	14	-9.264968215165535	-7.385790484306201	1.0
10396	group3	1	6	-7.4976828300401515	-7.41571496230687	3.0	6	2	-7.523763600075248	-9.305535881928481	2.0
36532	group1	6	3	-9.098570540998953	-9.065066635772963	0.0	3	21	-9.13966295119933	-7.527647065595354	1.0
14924	group3	14	6	-7.409874893875897	-7.48821670534222	3.0	7	4	-7.588525096080014	-8.783176449579551	2.0
14756	group3	5	8	-7.689253363149441	-7.3736248928637975	3.0	5	4	-7.705295489496214	-8.2694035024743	2.0
14092	group3	2	2	-9.10938450083953	-8.577779839791358	0.0	3	7	-8.828228121811254	-7.2756014610680175	1.0
7954	group3	0	0	-9.491284315093997	-9.136563620696807	0.0	3	1	-7.476428133923321	-9.308507586884328	2.0
12441	group3	3	0	-8.609663873233682	-9.095157040753431	0.0	9	1	-7.2571807982453995	-8.98891259006318	2.0
16689	group3	6	10	-7.474684826799049	-7.642468268833586	3.0	10	3	-7.325292543142448	-9.15563798184405	2.0
15110	group3	12	10	-7.384239250973596	-7.584345463009586	3.0	6	2	-7.381065523338061	-9.216095418097133	2.0
10245	group3	5	6	-7.3823607206918345	-7.460910800197941	3.0	1	8	-8.893071411161031	-7.481073002734907	1.0
19081	group2	5	3	-9.300391545939869	-8.848630141370862	0.0	1	8	-9.00458674310563	-7.32796361685164	1.0
19785	group3	11	9	-7.550384483222159	-7.705991967657054	3.0	17	2	-7.326197049250863	-8.959541000558444	2.0
20400	group3	16	7	-7.223430114488005	-7.516074702540784	3.0	15	1	-7.410935357537267	-9.163566944169345	2.0
15536	group3	11	5	-7.433386391425207	-7.55377712017798	3.0	1	8	-8.813211196688105	-7.443283268571087	1.0
27141	group1	5	3	-8.97015022040364	-8.859702425768784	0.0	4	22	-9.045419529334259	-7.490920929610338	1.0
38884	group3	14	20	-7.59732794618997	-7.549830250366114	3.0	17	4	-7.469819939595707	-9.348568703568697	2.0
52776	group3	25	31	-7.3818841272125315	-7.530288806592834	3.0	34	3	-7.398078964418978	-9.446951455001818	2.0
17435	group3	1	3	-9.721267815848018	-8.960583478042318	0.0	10	4	-7.64893034432141	-8.645436415417866	2.0
26416	group3	9	19	-7.634710556246278	-7.76753537425187	3.0	17	4	-7.659726474082936	-8.389001852909027	2.0
15577	group3	2	3	-9.15212214067533	-8.506803380502154	0.0	1	10	-9.006457340825394	-7.484862616012107	1.0
32427	group2	24	20	-7.392567665584651	-7.4950171886561465	3.0	7	29	-8.608549551212947	-7.424930166954231	1.0
14355	group3	5	8	-7.651446521296218	-7.491102794674273	3.0	11	5	-7.620034007168289	-8.418646983608927	2.0
21953	group3	3	1	-9.07741482786631	-8.832202906078548	0.0	11	2	-7.710361889573509	-9.278635675072874	2.0
15944	group2	1	2	-9.280760674298095	-9.06967286566716	0.0	5	2	-7.454445007345546	-9.423447376610142	2.0
16942	group3	7	11	-7.4051348911879105	-7.374058283250515	3.0	0	9	-9.17588060942605	-7.503230716721663	1.0
19053	group3	13	17	-7.570027412114555	-7.326740927690668	3.0	4	6	-8.945195659025961	-7.688093760746541	1.0
14319	group3	4	2	-8.779376861561559	-9.286267757707765	0.0	9	1	-7.475185657741217	-9.086437150385123	2.0
16802	group2	14	15	-7.364125432479968	-7.457435327974736	3.0	10	2	-7.473921272736376	-8.77295508866803	2.0
20271	group3	5	0	-8.285854661870577	-8.636600575375486	0.0	5	8	-8.51641655732826	-7.7261820206820575	1.0
14232	group3	1	2	-9.262674399017534	-9.185180158009764	0.0	5	0	-7.5435843046276645	-9.074442420225264	2.0
14514	group3	2	3	-9.259562989264998	-8.884845118486481	0.0	5	2	-8.969428589349233	-7.586101465920185	1.0
13687	group3	4	1	-8.474454551558663	-9.156579294993493	0.0	5	5	-7.509750671292234	-8.541786162958823	2.0
14698	group3	1	3	-8.831387658722957	-8.374896387922117	0.0	2	10	-8.788033956742886	-7.598152365138176	1.0
28743	group3	12	22	-7.411118710255406	-7.388956839897675	3.0	18	5	-7.623726818248112	-8.688242779020968	2.0
16573	group3	4	5	-7.446335049679999	-7.787265513817902	3.0	13	2	-7.271074918896681	-8.903200950672506	2.0
15930	group1	6	7	-7.492964107924523	-7.434347546411621	3.0	1	14	-9.182004534065655	-7.474875469276508	1.0
7188	group3	3	2	-7.369558049148518	-7.367377333358785	3.0	4	5	-8.413043884686312	-7.515674510732651	1.0
16448	group2	8	9	-7.716401029550739	-7.395581217261426	3.0	1	7	-9.67488936573081	-7.440841775426382	1.0
12044	group2	6	4	-7.448093479521798	-7.471532056680454	3.0	4	0	-7.356596845531949	-9.2721764761057	2.0
13590	group2	10	8	-7.4503880758419	-7.542697976320889	3.0	0	9	-9.340296611370107	-7.526731928460266	1.0
11609	group1	7	7	-7.432542012903209	-7.543760952654385	3.0	3	2	-7.419436506827285	-9.115368200914792	2.0
14722	group3	2	3	-9.094828208350318	-8.78458234391513	0.0	2	12	-9.31615324353423	-7.432575304203843	1.0
16776	group2	2	0	-9.383867065155155	-9.52254451811116	0.0	2	9	-8.51405894004793	-7.459432878634574	1.0
9129	group3	1	0	-8.780204995975838	-8.915493864942057	0.0	1	9	-8.894255660626879	-7.367535251610842	1.0
17670	group3	11	8	-7.400852541352074	-7.497211144344791	3.0	17	2	-7.316760471768517	-8.502054323608956	2.0
16350	group2	2	1	-8.936052396616246	-9.410688942041212	0.0	1	10	-9.07869809470664	-7.608035947301465	1.0
11926	group3	12	5	-7.055705011488016	-7.448529997805869	3.0	10	1	-7.539452325334701	-9.14285591425724	2.0
20808	group3	3	3	-8.534245969897752	-9.168179378171375	0.0	10	4	-7.409110194414727	-9.094987639212066	2.0
14709	group3	2	3	-9.261285634020096	-8.762258987808439	0.0	1	6	-9.384527375979154	-7.728121648304528	1.0
14690	group3	9	8	-7.485986079821582	-7.431403181922424	3.0	5	4	-8.89076128712975	-7.574502519836545	1.0
14329	group3	0	1	-9.052068415935826	-9.385382305067958	0.0	1	9	-8.96578986620984	-7.412580784245022	1.0
28317	group3	1	6	-9.092380616778245	-8.90434443960818	0.0	16	1	-7.467665157950619	-9.358960718135181	2.0
16092	group2	12	8	-7.403460055893496	-7.511345425134606	3.0	0	13	-9.207890820927512	-7.579012825833884	1.0
14160	group3	2	0	-9.065049379357868	-9.024294616614432	0.0	0	6	-9.447458146019393	-7.55748414787111	1.0
15401	group3	4	3	-7.481715780372754	-7.650776069592851	3.0	12	3	-7.489210400437781	-8.677274047641957	2.0
15665	group2	14	10	-7.311279831846526	-7.281220385908677	3.0	9	2	-7.454717986212961	-9.02757012268611	2.0
21370	group2	3	2	-8.682709628870969	-8.778998530138912	0.0	2	14	-9.330827317720969	-7.65469496415525	1.0
17194	group3	4	12	-7.74249725782416	-7.603845898279363	3.0	9	5	-7.4426823214478945	-8.949863976336283	2.0
12713	group3	3	3	-7.296246296498057	-7.821414697505615	3.0	7	0	-7.661650873941715	-9.51899388757639	2.0
13514	group3	8	10	-7.5820567700060995	-7.328877181177578	3.0	8	2	-7.303556371082242	-9.160241819123675	2.0
12760	group3	7	9	-7.771468955145449	-7.378427158933682	3.0	2	8	-8.935976162638992	-7.616903951070976	1.0
18671	group3	0	0	-8.747289196500262	-9.290971683887838	0.0	1	11	-8.906696763109824	-7.523292303865206	1.0
24455	group2	10	12	-7.62938226928209	-7.477368517821799	3.0	8	2	-7.628382548113575	-9.37197535762497	2.0
19678	group3	9	14	-7.520942320524282	-7.383248959021304	3.0	0	8	-8.978056921856119	-7.709608301099489	1.0
19912	group3	9	10	-7.476690570178764	-7.446619938046122	3.0	8	0	-7.465713371995313	-8.951507269058702	2.0
5737	group3	3	1	-7.505506963436339	-7.599922394493334	3.0	0	2	-9.045475532968483	-7.518117246246098	1.0
18001	group3	0	2	-9.192125672888077	-8.819338783064975	0.0	1	12	-9.53062108836709	-7.497849217092732	1.0
13207	group3	6	4	-7.401981873127876	-7.486046438666568	3.0	12	2	-7.544663880594431	-8.500549133282455	2.0
17141	group2	1	3	-9.027696986832074	-9.10998955548294	0.0	7	3	-7.566045467191605	-9.36200910822008	2.0
23639	group3	10	9	-7.5042212383614	-7.648299931664938	3.0	5	1	-7.579343343147133	-9.511836609564542	2.0
14544	group3	10	9	-7.507583712148651	-7.577980737802765	3.0	5	4	-8.98536895376531	-7.523798460412978	1.0
20534	group3	2	3	-9.069243902433376	-8.698078974344734	0.0	4	2	-7.570205073343274	-8.974062392269833	2.0
18863	group3	5	3	-8.733263304633468	-8.99095223274191	0.0	9	3	-7.528478993556812	-8.785842067416077	2.0
12953	group3	4	6	-7.757221863232535	-7.60400851877194	3.0	9	3	-7.3968252976350515	-9.16761912379163	2.0
19694	group1	13	13	-7.441518711963193	-7.4812548455542585	3.0	1	10	-9.309760481502417	-7.485042460624707	1.0
12340	group1	1	3	-9.052873819957517	-8.80896758782387	0.0	7	1	-7.394179155156063	-9.128602218276152	2.0
21091	group2	8	10	-7.3787709958664385	-7.372400272776811	3.0	2	7	-8.987463060248027	-7.579650110959387	1.0
6158	group3	2	5	-7.550480739535839	-7.577454949576422	3.0	2	0	-7.545099184256389	-8.93187811528663	2.0
23887	group3	8	17	-7.725250115905039	-7.4447648542943785	3.0	4	16	-8.860484822237417	-7.346211139123836	1.0
21787	group2	11	9	-7.660380658868408	-7.755850274345626	3.0	2	12	-9.20273265024695	-7.404931262007934	1.0
13120	group1	0	4	-9.335388555190114	-8.60621651787929	0.0	1	4	-9.306921172980479	-7.594932234371771	1.0
9417	group2	0	2	-9.103592476644401	-8.679734303673435	0.0	1	7	-8.70191665549017	-7.509192600806321	1.0
11883	group1	11	5	-7.299172603402972	-7.628649170324943	3.0	2	3	-8.894460843772652	-7.579708479393504	1.0
13737	group3	6	9	-7.572744869431027	-7.435759230863956	3.0	8	3	-7.151888535289266	-9.04110955593121	2.0
15070	group1	8	8	-7.57975006602614	-7.385061760774949	3.0	1	10	-9.190987683428729	-7.347381525132774	1.0
21230	group3	13	10	-7.598334131048865	-7.386807673374167	3.0	1	11	-9.900094842863062	-7.514346357948129	1.0
16285	group2	9	10	-7.418293905920891	-7.371670007792977	3.0	1	7	-9.014737636159996	-7.6441174334343	1.0
17276	group3	7	4	-7.570541226357402	-7.696650072325512	3.0	7	1	-7.516939981748051	-8.901351114569023	2.0
25232	group3	17	15	-7.604283829909613	-7.562476269543666	3.0	18	1	-7.444082214241631	-9.314342136122889	2.0
12644	group3	0	3	-9.014333141607297	-9.013785577830856	0.0	2	8	-8.811258544262959	-7.398457788567475	1.0
13644	group3	2	2	-8.724833856696158	-8.795643468239657	0.0	4	8	-8.663532930802285	-7.426652426055892	1.0
13592	group2	3	2	-8.617251929754357	-9.005467864121021	0.0	9	1	-7.479496919009042	-9.295343357205248	2.0
6333	group3	0	0	-8.612769611446888	-8.879352546206912	0.0	2	3	-9.203357806445744	-7.52443236946326	1.0
23809	group3	9	8	-7.680763534190158	-7.809584282166204	3.0	23	6	-7.425365682584946	-9.01058398968727	2.0
15435	group2	3	2	-8.890767414455455	-8.524186637241217	0.0	0	9	-9.192909230211242	-7.56290085879599	1.0
20670	group3	10	16	-7.512935877769279	-7.5187058085542375	3.0	4	8	-9.13287201799974	-7.550228882773306	1.0
14338	group3	8	6	-7.379886279363786	-7.471813858661875	3.0	4	7	-8.7486234500516	-7.507429945525813	1.0
17122	group3	2	2	-9.155380297246072	-9.260897759371508	0.0	9	4	-7.633000138867441	-8.737049807100924	2.0
15127	group3	3	2	-8.8256141279852	-9.357895543849525	0.0	4	5	-9.352415407912023	-7.627061795037319	1.0
23476	group3	0	3	-9.057277369396589	-8.86441584018474	0.0	10	8	-7.550330062227026	-8.839232875161462	2.0
22406	group1	3	4	-9.187576055433562	-9.174378270582816	0.0	2	11	-9.03386306974463	-7.28337053070381	1.0
18686	group2	14	10	-7.517751945958844	-7.540746256080477	3.0	11	2	-7.65255302567194	-9.075300600461276	2.0
16078	group3	10	10	-7.394133638131308	-7.61123118502564	3.0	1	12	-9.277723362380188	-7.5088827868761365	1.0
18577	group2	2	2	-8.91322423928992	-8.64172097227003	0.0	12	6	-7.4922284718410985	-8.891833675617885	2.0
12760	group3	4	2	-8.879910753945337	-8.753082944480393	0.0	5	1	-7.514358951867607	-9.23190479881287	2.0
22207	group3	7	5	-8.740940369803281	-8.821359860961966	0.0	14	1	-7.3983407943865265	-9.059783580407176	2.0
13213	group1	2	2	-9.271464564029092	-9.01280609159804	0.0	3	8	-8.91943545296534	-7.235413716241881	1.0
17135	group2	11	10	-7.478948833506656	-7.448461891910918	3.0	1	11	-9.466405406724094	-7.554250714430018	1.0
9106	group2	4	2	-7.482259575054462	-7.436200889737994	3.0	1	5	-8.88715194047916	-7.525132315233811	1.0
19031	group3	4	2	-9.502090795636757	-9.145222474792982	0.0	11	0	-7.517215978338925	-9.474739293934531	2.0
17548	group2	9	11	-7.478523250880328	-7.483968573193982	3.0	0	10	-9.148994073952053	-7.535362122920657	1.0
18880	group3	1	3	-8.850244692735714	-9.269082130392684	0.0	2	11	-9.067211491740887	-7.391220940350599	1.0
19027	group3	2	3	-9.291399661816724	-9.171243637074436	0.0	9	1	-7.384548711486216	-9.43104661246657	2.0
22926	group3	8	12	-7.495867030189952	-7.572399718539338	3.0	2	17	-8.842273734865827	-7.380089460852256	1.0
14721	group3	10	7	-7.376855397789005	-7.494833812732107	3.0	2	9	-8.656855956736292	-7.462153883062457	1.0
18481	group3	7	9	-7.441457651753609	-7.489764251489359	3.0	2	8	-9.509096100307085	-7.3634640639657905	1.0
13886	group2	6	9	-7.569373281518675	-7.467924365630675	3.0	11	0	-7.505824671202563	-9.872593339098826	2.0
8588	group2	3	3	-7.484565594397028	-7.425337896313186	3.0	4	1	-7.220854273198796	-8.557280851805473	2.0
16048	group2	8	9	-7.509115756163638	-7.503229145118599	3.0	9	3	-7.516324266633026	-8.821509202198234	2.0
10847	group3	2	0	-8.702954195359	-9.016804171212959	0.0	12	2	-7.414782587474724	-8.790955746367421	2.0
13016	group3	10	4	-7.441808162463634	-7.673436254306361	3.0	5	1	-7.628599960624689	-8.81904037208812	2.0
15048	group2	4	0	-9.332505500072568	-9.291513475189207	0.0	1	16	-8.698933478646136	-7.361028436296539	1.0
13018	group3	4	8	-7.478362001890203	-7.532878105318448	3.0	0	4	-8.832553199113255	-7.380028737733689	1.0
10506	group2	4	5	-7.450250647383896	-7.4554584995398665	3.0	9	0	-7.4730572586190736	-8.91452709736755	2.0
9767	group2	7	4	-7.677278621348168	-7.5527514362093235	3.0	2	8	-9.088407568885847	-7.549973834105109	1.0
16666	group3	1	2	-9.177027180144412	-8.70484061334914	0.0	3	11	-8.578800146137475	-7.637253168336999	1.0
16144	group3	2	5	-9.545475737030431	-8.819279955100075	0.0	10	2	-7.2184202982620915	-8.972329259749756	2.0
13521	group3	6	1	-8.389005018391792	-9.396575640973456	0.0	2	6	-8.943404932207246	-7.695173617969097	1.0
7184	group3	6	2	-7.454449060349439	-7.473819612713533	3.0	2	4	-8.611968958774362	-7.675054730532383	1.0
19042	group3	2	3	-9.14124203013207	-9.808544154440122	0.0	10	0	-7.749698808836683	-9.153458780784405	2.0
16764	group3	13	13	-7.342366552981887	-7.582175393066112	3.0	7	4	-7.359770275806082	-8.849873260357226	2.0
13048	group2	2	5	-7.66202327332213	-7.338832729723604	3.0	3	11	-9.177836886838874	-7.5378990425081325	1.0
