nCount_RNA	group	1_0.25_0.25_0.25_0.25_0.5_x	1_0.25_0.25_0.25_0.25_0.5_y	1_0.25_0.25_0.25_0.25_0.5_x_expression	1_0.25_0.25_0.25_0.25_0.5_y_expression	1_0.25_0.25_0.25_0.25_-0.5_x	1_0.25_0.25_0.25_0.25_-0.5_y	1_0.25_0.25_0.25_0.25_-0.5_x_expression	1_0.25_0.25_0.25_0.25_-0.5_y_expression	1_0.25_0.25_0.25_0.25_0_x	1_0.25_0.25_0.25_0.25_0_y	1_0.25_0.25_0.25_0.25_0_x_expression	1_0.25_0.25_0.25_0.25_0_y_expression	1_0.25_0.25_0.15_0.25_0.5_x	1_0.25_0.25_0.15_0.25_0.5_y	1_0.25_0.25_0.15_0.25_0.5_x_expression	1_0.25_0.25_0.15_0.25_0.5_y_expression	1_0.25_0.25_0.15_0.25_-0.5_x	1_0.25_0.25_0.15_0.25_-0.5_y	1_0.25_0.25_0.15_0.25_-0.5_x_expression	1_0.25_0.25_0.15_0.25_-0.5_y_expression	1_0.25_0.25_0.15_0.25_0_x	1_0.25_0.25_0.15_0.25_0_y	1_0.25_0.25_0.15_0.25_0_x_expression	1_0.25_0.25_0.15_0.25_0_y_expression
11982	group3	0	0	0.03534758742139252	0.1134897278496633	0	2	0.2837675285084707	0.42120176138479315	0	0	0.2214125951532463	0.41726056685126806	0	0	0.2151316596513848	0.18807063363676013	1	1	0.45153929788874486	0.2141969915419949	1	2	0.30129119457399334	0.3190796523058464
14487	group3	1	0	0.39206455775638693	0.13578306828670716	0	0	0.4109754516078027	0.521547181048722	0	0	0.6870427949405797	0.26704398287094216	0	0	0.2639959877715501	0.1486134566147594	1	1	0.31467796660404923	0.1461554723092122	0	1	0.07169980433021109	0.18622135113421978
13764	group1	1	0	0.2625259481074128	0.07907419860428594	0	0	0.4547698988875825	0.19005038494103238	1	1	0.523243276164977	0.48269065648040277	0	1	0.21653566002059005	0.0907477351559986	0	2	0.44132290496927584	0.2836211292422467	1	0	0.5334690894773759	0.06524141016333451
18915	group1	2	0	0.44484370800224754	0.16016288646817078	1	0	0.34574966852175193	0.02665480220830649	0	0	0.2351016741040275	0.3216854413412501	1	0	0.17498189718569918	0.23067756316554885	1	0	0.45223237769773933	0.1467890110943487	0	0	0.27995207908608405	0.14680817735523188
14170	group3	0	0	0.6479101874125062	0.6838295531256756	0	0	0.19803621154490658	0.3368670084763288	0	1	0.5422390152183222	0.20216490402787152	0	0	0.3395875008507888	0.306151734019171	1	0	0.2542070328881852	0.12264798044991873	0	1	0.34237778685954834	0.4502175077507534
17759	group3	0	1	0.12269606514706771	0.18196360400123124	1	0	0.5729361672039419	0.16714552305703978	2	2	0.5309589544506856	0.8158919944106908	0	0	0.25944697461433397	0.07145283523799523	1	1	0.2550533822778919	0.2576133873300651	1	0	0.2959119237006977	0.8051233160145879
9571	group3	1	0	0.2827952458475698	0.02763216559953441	1	0	0.2758634882747363	0.2586819013611406	0	0	0.018686636613393925	0.2560647665080978	0	0	0.39688920479598455	0.11178435381146162	0	1	0.15994207158323337	0.3937672188139958	0	0	0.1283107016811183	0.11972025429454242
15740	group2	0	0	0.14227896308003285	0.08391683337202857	1	0	0.13107410198681835	0.25305769601835904	1	0	0.34924285418625517	0.32611742848358644	0	1	0.11960867639336167	0.03792657810115305	0	0	0.1903861694278367	0.5948548081304683	1	0	0.4462051308863143	0.15945120236245489
15249	group2	2	1	0.17636688389241156	0.25453232094207023	0	2	0.19816315723859557	0.4323612685317357	0	2	0.22084646465836605	0.4129700557206114	0	0	0.2545098959625134	0.0015528691893983149	0	0	0.10744876073839149	0.582210509796843	0	2	0.17412392559151324	0.8492098288205981
16771	group3	0	0	0.20368796780326445	0.36445058224988336	0	1	0.26639413384018124	0.12488999526239028	1	0	0.3743689946449837	0.3534342219977606	0	0	0.04346953741613671	0.06411078895772213	1	4	0.14085186390319268	0.5478044423431514	0	0	0.2209559086700174	0.020611940035953957
8624	group3	2	0	0.35843779673575066	0.4971518645199244	0	0	0.3699205869718627	0.1239524979712007	0	0	0.5828518135295278	0.14444613726306688	0	0	0.5686635734592511	0.20339803419047	0	0	0.18169447332878982	0.4493756455298167	1	1	0.2744878806702974	0.7341769341983931
14252	group3	0	0	0.26482785764284217	0.5168767104764496	0	0	0.4441750480534119	0.10048605137098504	0	2	0.2191539037449028	0.6505450225097489	2	0	0.4654959223923557	0.5362803279193711	1	1	0.09835627098985006	0.1310589816789795	0	1	0.160688522773431	0.3414291319748092
8958	group3	2	1	0.8327773352688801	0.8034698526532581	0	2	0.0644786884220411	0.7096785166103701	2	0	0.33755328832792575	0.4116188462343111	0	0	0.4752215189814809	0.20094841382596612	0	0	0.18092386490765835	0.5532962553102818	0	1	0.2192008274238813	0.4150735525590944
16416	group3	0	1	0.13272241577232097	0.43723513823463567	0	0	0.307922199081348	0.028984155170738435	0	1	0.5567288937034197	0.09834174645586291	0	1	0.0788889781302238	0.21935284586996667	0	3	0.06102344383620323	0.8233564479710934	2	0	0.23120649365681512	0.1122375462445511
13221	group3	0	0	0.2997546275631298	0.17530522371746843	0	1	0.20097189330225979	0.459059284174433	0	0	0.07839126346066969	0.11463839379442436	0	1	0.33029012508252137	0.4678087963529032	0	2	0.17904573884882874	0.736272960196271	0	0	0.16964851126889854	0.5500933634455349
14231	group3	1	0	0.5554379563616529	0.5333720357851439	0	1	0.030281510162042474	0.6444063668559438	0	1	0.2838952523094924	0.41736080642037143	0	1	0.22520550392036448	0.06891220898632294	0	2	0.23699815712633637	0.5491460142928944	0	1	0.1643198478676188	0.5960353181719144
17030	group1	2	0	0.514244568834873	0.23856464973503091	0	1	0.2805423385424092	0.3303509297922679	1	0	0.21569498835673018	0.29908351787919707	0	0	0.12862656940590905	0.4458667079180484	0	0	0.08467631375525267	0.20492082102113235	1	3	0.2741556918776934	0.4247321195439735
21606	group3	0	0	0.14394757314415219	0.40819438126519836	4	0	0.6042097799663813	0.034140254685593036	0	0	0.5450133248777482	0.1310475376443601	0	2	0.5711606349107664	0.4007381201778091	2	0	0.39898333499301053	0.014568000306184659	0	0	0.19970915548430992	0.22076929012444887
5068	group3	0	0	0.3610491462618346	0.09878348278700091	0	0	0.4726926220733904	0.5441410600563019	0	0	0.10622279455466596	0.32741542042904703	1	0	0.04865448844551909	0.22693885627100055	0	1	0.4468093543425751	0.29310663795070435	0	0	0.49729099133107124	0.41875506552287434
23847	group3	0	0	0.31640178119119466	0.04188485616169138	1	2	0.20470528995571408	0.5632675134969907	0	2	0.030611792795801063	0.8531118106371355	0	0	0.26690074582574524	0.3241067942471136	1	4	0.34368828262550527	0.6262364136407962	2	1	0.220026630473109	0.2094171371184621
6497	group1	0	0	0.5297954266883274	0.6533590234213403	0	0	0.4827130340924012	0.23541622795175868	0	0	0.30841715861353525	0.037017355883976366	1	0	0.4345798717661715	0.4030754464176287	0	0	0.2027959939047634	0.36784965876641484	0	0	0.2968803197234287	0.1375169315873313
34918	group3	0	1	0.2299581092531587	0.5083508437019468	0	0	0.1964313914191794	0.007411739357701674	1	6	0.10781042712281338	0.6133206170017208	2	0	0.4162391370805325	0.15850073963286707	2	1	0.45053978619887614	0.5470997317198856	1	1	0.27070984964579575	0.5119401570143738
14121	group3	0	0	0.2834641718229917	0.08185911074567628	0	0	0.25086011605637965	0.4089662460745718	0	0	0.5120755038973701	0.44179317410214963	0	2	0.32198193601865266	0.41467217489296326	1	0	0.2039857866778144	0.37834046134936256	1	1	0.4084494129101056	0.731877544828412
15058	group2	0	1	0.040579638506864774	0.3644583870416768	0	1	0.35566442804258475	0.4341842254612228	1	0	0.3858949584020024	0.08608640349587335	0	4	0.31935790645764117	0.2832913157894125	1	0	0.1924472007205214	0.25654701657002327	0	0	0.3776541616554072	0.1655137490062363
13896	group2	1	1	0.4234990286486606	0.1582163483561383	0	1	0.32090008886295907	0.20239758354062345	0	0	0.14430403198293756	0.17167636905106765	1	0	0.29963260609912595	0.2142229219258202	1	0	0.3359180430130862	0.25779506227728033	1	0	0.3392369800743541	0.40613235246483176
20042	group3	1	0	0.494842424831093	0.2915771752519572	1	0	0.15553399707399695	0.07103287969047861	1	0	0.21939355846858727	0.23264212820426064	1	4	0.2928631350897293	0.8333205952010522	1	0	0.1776623792730332	0.39775252346378653	0	1	0.11938152427549342	0.1023853809764782
23299	group3	1	0	0.6672519699154291	0.34413079796388013	0	0	0.17150204278081432	0.19040037241043148	0	0	0.22469490663450448	0.2573116860376072	2	1	0.4892930560063265	0.3989624728305143	0	0	0.41333194709665066	0.351132416104288	1	3	0.28265757967874894	0.5054870743011478
26573	group3	0	0	0.019870140807132453	0.29723410581102777	0	1	0.1814753525773005	0.4029961954248536	0	2	0.22992856855017121	0.5003199476402853	1	0	0.12858185073511597	0.31203752628943787	2	1	0.2070668976962604	0.7600346476265571	2	2	0.30199692239027	0.12345506143519389
7920	group3	0	0	0.23002730261369747	0.4266728706686208	0	0	0.15880122051264436	0.20549135689297465	0	0	0.15365143484541205	0.07177453159320266	0	0	0.2617578677794189	0.0622036837197914	0	1	0.24345884001197132	0.6840947895915559	0	0	0.22693940238173682	0.22433631605776364
16479	group2	1	1	0.3500426017791944	0.5486400668308894	0	0	0.388684794048202	0.12243155265635516	0	0	0.14822040754968185	0.14229319373809654	0	0	0.4310631586324204	0.25382500809329833	1	0	0.23205944948895113	0.10716702841178338	2	0	0.33846271551752727	0.21322645025302586
13783	group3	0	0	0.33402259203072576	0.2466684989494996	0	0	0.467691743926982	0.26356206939105303	3	0	0.5861873178344056	0.11202087843598807	1	1	0.5612357190082118	0.6080478516855418	0	0	0.327069260263361	0.13438563108401846	1	1	0.30726560612124165	0.38187430086540236
13535	group2	0	1	0.1466004400201339	0.17099464436840603	0	0	0.09062325127054	0.6297753774255181	0	4	0.5976667381182266	0.7690412787279861	1	1	0.35974822832234477	0.15989710992097267	0	1	0.3658557090031263	0.40700892907477493	0	0	0.07311289036081725	0.2653680703982824
48068	group2	0	1	0.022537249060538583	0.3466768630613462	1	5	0.08688479899444365	0.5039544185536087	0	0	0.05012527515599602	0.11388820222420318	2	3	0.33588508345567747	0.3765244694097513	1	1	0.11157341255411601	0.37428496216511686	0	2	0.029368713221791104	0.2601137901016038
15843	group3	0	0	0.31587262706634267	0.37000715145204816	0	0	0.08315020683699587	0.09709604845881784	1	0	0.9344246357809428	0.4982821553567345	1	1	0.2695969475525282	0.3099243141472197	0	4	0.14652197392401484	0.2857094520503408	1	0	0.5812318926830808	0.21672832933530628
24812	group2	0	4	0.4823741258426274	0.4425149608123346	1	1	0.480713788790757	0.3216884833095666	0	1	0.16422718071899836	0.05872562975497422	0	2	0.3757963965493212	0.379317775472154	2	0	0.3786569662779513	0.2619890869583898	3	2	0.2617049458788486	0.6820170607761487
11932	group3	0	2	0.4904685256064434	0.30108291229406225	0	0	0.023397067923716458	0.35476234296293874	0	0	0.5609533136921943	0.021142660636124938	0	0	0.17992528134504596	0.07427871678338596	0	1	0.19023244220903363	0.3606611227410746	0	0	0.03126906296725368	0.24539695844229256
14223	group2	1	0	0.35338878650497607	0.24175047300870953	1	0	0.3583847370403933	0.40591269907226324	1	0	0.526066578856678	0.36372944133227963	0	0	0.4234990363155441	0.41819438680657595	1	2	0.21579007094105707	0.297129615932652	0	0	0.1665287344880388	0.3052317792209665
46257	group3	0	1	0.06907192815430702	0.2700308104744897	3	2	0.48697154951158966	0.4182011627761807	5	0	0.5631914818344798	0.03519227034636266	1	3	0.18411887778370936	0.28470399681436154	2	6	0.14702765694119738	0.4790977540088056	1	4	0.3273602261071167	0.7917296495317684
13485	group3	1	1	0.4476861282624246	0.698525768202384	0	1	0.5119282768936231	0.18569014428417696	0	0	0.08107425188811526	0.33528860038046404	1	0	0.23548638437230943	0.25155540597160636	0	1	0.09044802229797205	0.46980208330765705	0	0	0.01542075674766949	0.22703521808210744
23116	group3	2	3	0.7010888854529915	0.7629519984600605	0	0	0.12114873036821097	0.4227585490228658	0	1	0.1728739183023942	0.48631262734567837	1	0	0.28930229322476697	0.03268240975671474	0	0	0.12504132006368504	0.19388521505970108	2	3	0.2636521076953067	0.623848483392676
16560	group3	0	0	0.17755597105171037	0.014877714739640169	0	0	0.25176911524863443	0.3836239429422436	0	0	0.31886800094578177	0.3993793776916855	0	0	0.26217013861628075	0.12223288686757672	2	0	0.366608528707836	0.2408787405865785	1	1	0.35360252553853805	0.7822111082602992
13370	group1	0	1	0.3973230318248602	0.2018800345184182	0	0	0.16200997423934782	0.18872345377025457	0	0	0.38735546457958225	0.3294401532194994	1	0	0.07472550308203521	0.04838091612449183	0	1	0.22139887172668496	0.5266522190989353	2	0	0.3662898291354546	0.21724893723314906
12866	group3	1	0	0.6074860265550293	0.32163017853595144	0	0	0.0521738931090282	0.548691455696143	1	0	0.19941143692681373	0.034422733238938824	1	0	0.27360556027980903	0.16423260658399552	0	0	0.19925388412708062	0.26387935126961937	2	0	0.16978883933861572	0.4607651566798776
13982	group3	3	0	0.7023963315665696	0.21814817494079575	0	0	0.36739253048392456	0.002729449924067734	0	0	0.14486631303205016	0.07154470591822387	0	0	0.13157301778301225	0.1605821131849499	0	2	0.025958427108864812	0.4050921790110801	1	2	0.5512252539773113	0.6049171626929715
18517	group2	1	1	0.04680861896060784	0.37161325780637466	1	0	0.30538253536689336	0.2785170974094926	0	0	0.4520387403971588	0.33173911577506926	0	0	0.2353602392642321	0.455515924129937	1	1	0.31807436085355223	0.526953706365866	1	0	0.2756751590916597	0.29216337064286496
14275	group3	0	1	0.26707083376770274	0.453804309915805	0	1	0.45440776288807655	0.3435293476407143	1	0	0.4825482336347208	0.38764199174917036	2	1	0.5034585236963789	0.5592400064318712	0	0	0.08087189259889052	0.6622367586474464	2	1	0.2751227934723717	0.4489768457124793
28632	group3	2	1	0.29201512382163064	0.1004996988774341	0	2	0.08064189745499806	0.29326212858491685	1	0	0.3045210001871552	0.6593474326938988	1	1	0.5245038492143039	0.4725311605417835	3	1	0.28416966388629133	0.5340012471456137	0	1	0.11601270618398685	0.2653368734097577
17558	group3	0	0	0.2531866962828778	0.02508898450710592	0	0	0.1752815252722285	0.530205485723614	0	0	0.5594077411827225	0.06088798346714425	1	2	0.23496081029456517	0.17608058636111118	0	0	0.2780541239706493	0.4617271736523222	0	1	0.06748067630070126	0.6986151864838622
13380	group3	0	2	0.5927431427975366	0.27285197412157414	0	0	0.42190812025326024	0.23590341557634442	0	0	0.285211977617319	0.019609798511977028	0	0	0.2053165444896213	0.1378816414089395	0	0	0.2615010102779975	0.3436129812253262	0	0	0.18080362217582355	0.5784418246697798
14868	group3	0	1	0.2508857023672792	0.5213389538204223	0	0	0.2120299224118444	0.3777775940365993	1	0	0.21822921978474594	0.48207082044143723	1	0	0.30207783143704897	0.360716871542096	0	0	0.14323457937512346	0.4060908884816674	2	1	0.4297762385197761	0.02848691589894764
18320	group3	0	0	0.2032383018188863	0.13522390072132798	1	1	0.6789954234679105	0.1404476258715055	1	1	0.44472354302597694	0.4069797389810261	1	0	0.29604769151057303	0.3194427014085482	0	0	0.12573392599352012	0.3272954863118258	1	0	0.5591610150824706	0.24492457698739556
19065	group2	1	0	0.4628659608167464	0.3729018360967705	0	1	0.10638416038870185	0.38838371855172393	0	1	0.3304763254407952	0.4525304407356411	2	0	0.3472539393674162	0.4407341082367655	1	0	0.22193801134368796	0.019778471009415516	0	1	0.22732269856865156	0.5513408325126761
17303	group2	1	0	0.35822830350721857	0.418914083279162	0	0	0.2160996647301815	0.36869214515116533	0	0	0.48689834977579916	0.17129805478026822	1	0	0.08241566372897918	0.17785636592201984	0	1	5.8957878932591745e-05	0.40546869281028786	1	0	0.4558381695262136	0.2621746289601001
18099	group2	0	0	0.02215001390867788	0.23269175972615583	0	0	0.24247130488749824	0.11285292187986853	1	0	0.31566791242951875	0.16854399893533412	0	1	0.1975959535202595	0.07996062883461777	3	0	0.4274188489314259	0.02954484439902985	2	1	0.5945800405317212	0.4603162427225028
14507	group2	0	0	0.33194933840826324	0.32800209280617953	1	0	0.1541745475960256	0.1982296492936093	0	0	0.2117963836595956	0.0008983263275756936	1	0	0.33978876722964596	0.39553353347990283	0	2	0.34884668665739377	0.2745647674727051	0	0	0.31763268344310513	0.08128237295064153
14182	group3	1	0	0.37834143234391987	0.27490876493266253	0	0	0.2092103534668384	0.0011679136434678272	0	0	0.5057605570816897	0.02576258220334479	1	0	0.2536665821125054	0.14211648394069884	2	0	0.446708159685256	0.13544229260516544	0	0	0.2740280137441381	0.11409783513110305
15645	group3	0	3	0.39952396459803885	0.8073000071103189	0	0	0.43497063761300586	0.3167878049061884	1	0	0.533747865821846	0.051213319664082824	2	0	0.19284509144989903	0.09201334779407816	3	0	0.4232535780557468	0.17933839271013438	1	0	0.1830984794555423	0.3808243822398167
7855	group3	0	0	0.3994069606149191	0.0360805128361891	0	0	0.20947669572484726	0.30294135568783975	0	0	0.06920223916442741	0.19667042402943083	1	2	0.23507677007458183	0.36161510028974747	0	0	0.19032439749471655	0.024373430505984478	0	0	0.21449180085339142	0.4586495989466773
13959	group3	0	0	0.006955732165603967	0.02506423045233913	0	0	0.2649661276197897	0.1292618172093744	0	0	0.5927830248780868	0.17989588941439894	1	0	0.487513970593659	0.5078734870130485	1	0	0.317352217659523	0.15918422872200974	0	0	0.29031020170356553	0.6276976691390199
17039	group2	1	0	0.11630819566583972	0.07026765929883241	4	0	0.7798714321098417	0.13358061603393767	0	1	0.2453996126486813	0.7819213357985495	1	0	0.2758155368133945	0.13589966365583933	1	0	0.36440292983745404	0.2930504658426419	2	0	0.22831067191392623	0.29465631029113837
23889	group3	2	0	0.5107706654936279	0.3239331472660636	0	0	0.3565057421208163	0.1855827975854744	0	3	0.3777950267899866	0.5338357971616666	1	0	0.2892063479254194	0.26681020689584894	1	0	0.14950474636145905	0.21589287532635862	1	1	0.28537511369555624	0.18698600018323064
13642	group2	0	0	0.07439301209936727	0.2714409167280217	1	0	0.1949917111001633	0.3685193638896969	2	1	0.5075090229349339	0.594756143565746	0	0	0.4140205289128459	0.25467198599761076	0	0	0.37223063940123585	0.0058643188163855775	0	0	0.09115192676589365	0.1416614315911936
14115	group3	0	0	0.05825322558689702	0.22345490269111992	1	1	0.2654195653436006	0.5607211047821183	1	0	0.7780623114530089	0.05080684025110929	0	1	0.3029056946357696	0.303062222049149	0	0	0.16935628248097023	0.5121003042456216	1	0	0.1249561136976435	0.17351451178380872
13272	group3	1	2	0.2607258873266336	0.6763644520547655	0	0	0.7442483449413151	0.14741190720359454	2	1	0.36874347789267037	0.19231766644831158	3	1	0.43047434346904745	0.4261783768764987	0	0	0.2874182354678059	0.017555438024345282	0	0	0.25307269709626146	0.0037589091582729273
19617	group2	3	0	0.5100655202143698	0.11087275248571601	0	0	0.19373882180824153	0.14291745033240658	0	0	0.10258958573421781	0.034639584863029343	0	3	0.31634248645747565	0.693923057876932	0	0	0.34892454211290524	0.20343630636587184	0	0	0.0742295841707318	0.1664936331706847
17120	group3	0	0	0.18769955730945456	0.17519842978582995	1	0	0.27618936199132155	0.38331721683426634	1	3	0.3727281254339895	0.7599525056920141	0	1	0.10412434168047482	0.48804385453050647	0	1	0.39110603492169865	0.2951903157873554	0	0	0.20163527213543406	0.14115536331459339
15647	group3	1	0	0.48478615596499297	0.19140304514157702	2	0	0.5180651684574458	0.11786321201324176	0	0	0.6280631309314838	0.053402392158312745	0	0	0.1065653576154511	0.31139301178840484	0	1	0.19577201763214946	0.1779378129760493	0	0	0.027665070941353398	0.0642696368761814
20050	group1	1	3	0.41222627639691845	0.748625761604904	0	1	0.3659349412622113	0.524625945040889	1	0	0.40801662348521717	0.07829093645857979	1	0	0.30098896224559646	0.2892490410999917	0	1	0.47178343304225445	0.3502001878469899	0	2	0.24278773099754433	0.5134352332203036
17880	group3	1	0	0.3096089711256346	0.18131446330492584	0	1	0.013847424156536642	0.2808141943237115	0	0	0.021498700623231393	0.08706809630246737	0	0	0.11326158537627104	0.0028736147977367066	1	1	0.5672246571066271	0.1569423954784529	1	1	0.15640828922284866	0.555646508522087
22682	group3	1	1	0.4142437379009638	0.44799337201720313	0	0	0.4084851459144153	0.2004327296117358	3	0	0.49448011390429714	0.39750326025733784	2	1	0.34083729299119775	0.3075347785442103	3	1	0.42826874413578314	0.40799130546815415	1	0	0.23508322906165333	0.3925837022227899
21965	group3	0	0	0.09774659062183064	0.3593625526717371	0	0	0.33399006644257523	0.050395089143134175	0	0	0.13914310266441401	0.12047348395296381	2	1	0.2643389083634976	0.4613558118234621	1	1	0.36067759017974355	0.32629101916353853	0	0	0.4854968922865299	0.29124103588284456
14617	group2	0	0	0.23155595306722962	0.3324614322298215	1	0	0.5142274462170151	0.19530065431874022	1	1	0.5183280936802638	0.2808266571035683	1	1	0.2559688888462121	0.7160202853465625	2	0	0.262393428485224	0.26179109595026145	0	1	0.28537439263475467	0.42774247782497954
21493	group3	0	1	0.40791374083811266	0.46019160561860606	0	0	0.19595748410378305	0.2753938269740271	0	0	0.20222253434798543	0.354284005149028	3	3	0.5338306419300866	0.6090122950475405	0	0	0.30857630761284494	0.08216589254725776	2	0	0.36609679423581953	0.0831891391229195
12831	group3	0	1	0.20550351612089876	0.3916374004243636	0	1	0.24284630860711778	0.13111499911637386	0	0	0.04623654051204995	0.5927372072895574	0	1	0.20055966236610082	0.24519493833056966	0	0	0.3898349870773826	0.05497370092984985	0	2	0.14669846653794144	0.186490886629895
15221	group2	1	1	0.31691756368231894	0.5750671876879783	0	0	0.008031633624521306	0.23387196272566657	1	2	0.41695045176981577	0.40120594293979706	0	0	0.253128987036848	0.1679620560177588	0	1	0.247613143895219	0.14195431869808695	0	1	0.16695972424227148	0.7018257231458604
25240	group3	0	1	0.08641959575880298	0.5700274932963705	0	0	0.18040995898791942	0.20076524633165094	0	1	0.30808818648288816	0.716238545787391	1	2	0.4914355114211536	0.42632431655783565	2	2	0.09256184456194078	0.8707973161973128	2	0	0.22707248635359553	0.28211966746881356
18333	group3	1	0	0.45756825020691244	0.14388506377509114	1	0	0.48709449557423845	0.07960856895308771	0	0	0.5962159730253249	0.33648455944164957	1	2	0.15634042354028144	0.3375782038365176	0	3	0.03898529130268699	0.4681398890286882	0	0	0.4012559197480601	0.08433673962383395
17004	group3	0	0	0.2458793151054859	0.17919459694701376	0	0	0.2538415935871913	0.061678624377123764	2	0	0.39237073210250745	0.23471240252977668	0	0	0.1723586011916683	0.4543715391138752	0	1	0.09160601027857712	0.36957389752187647	1	0	0.44952379900441464	0.7019243111930724
26210	group3	2	0	0.260321847284188	0.6895126244530356	1	1	0.25181806836799314	0.06752829732070229	0	0	0.3591650259942125	0.06621929080539518	1	1	0.4405893609569659	0.42527202682090226	1	0	0.5162094000822075	0.015106941558702208	0	1	0.14556799790053526	0.2676383003218448
14439	group3	2	1	0.7560723455301378	0.6426532234314615	0	1	0.15992203403085273	0.0504079146659043	0	0	0.22285505564891223	0.33513135638251146	1	2	0.3311453395565124	0.47471171540199353	0	0	0.26059234683596233	0.05954170388316113	0	3	0.21682837242097425	0.6696423970749559
25820	group3	0	2	0.21485899005733888	0.3590421434296617	0	3	0.008254726737082635	1.0223390574257392	1	1	0.6891028675323047	0.4146376969661086	1	0	0.46315482025406474	0.3881667597657752	1	0	0.08888348732971521	0.39184785891253554	0	2	0.29067238157798375	0.30397434394622125
17044	group2	0	0	0.1668384669282852	0.1770559118918124	0	2	0.10845026993263965	0.44692206438194804	0	0	0.05262207121781176	0.2032920770573999	0	0	0.13308912523037436	0.115342336736762	1	0	0.3693681511789835	0.25201503296381905	1	0	0.4028538127851629	0.348368289899906
13810	group3	0	1	0.309796748713438	0.19599141820719548	1	0	0.13487832171173644	0.4809825413043215	0	0	0.3159885809655395	0.06124549863168688	0	0	0.32784027614940225	0.05749840703083503	1	3	0.39875611991835924	0.3931516703219485	0	0	0.09014876040822997	0.29749299866280166
13125	group2	0	0	0.3739060761220263	0.289097860686935	2	0	0.4367877159046678	0.3329302563915752	0	0	0.21598946023778212	0.3017978971154601	2	0	0.17156232365651286	0.28892834102647935	0	0	0.4431334647023081	0.00983137225526129	0	0	0.03082338645098104	0.27880169089658585
16602	group3	0	1	0.1547008179635001	0.24250818070955785	1	1	0.2398539974659925	0.7562298120552273	0	1	0.4789705271051534	0.3848152590607661	0	0	0.009893775992650788	0.059668415420658455	0	1	0.12974756808464924	0.41332902979024444	2	0	0.3875164073922679	0.09925221076345447
23241	group1	2	2	0.4182943394346467	0.7591082863906454	2	0	0.27275393029892026	0.113895577157757	0	0	0.2835853614969319	0.22203830868030983	2	0	0.36631436861806077	0.26742646820678284	2	0	0.26922892112329017	0.21509278424685135	0	1	0.2075605924381102	0.11411455542764873
12828	group3	0	0	0.175354214987067	0.16753552861540544	0	0	0.3235824953247147	0.01064632010271746	1	0	0.578431128851325	0.014374474593841141	0	3	0.25967465441349097	0.6018667582722974	0	0	0.1882242311746435	0.06230458700862762	0	0	0.11852816321752718	0.12380827672666975
15647	group1	0	0	0.11881767203573587	0.053674071954269126	0	0	0.326417143978864	0.2539743504006371	0	1	0.2477190756708648	0.5846888275771418	0	0	0.050352628758004225	0.05860813976452728	0	1	0.0579725806667378	0.38167644388223465	1	0	0.3173705437366588	0.3112239517866147
15387	group3	0	0	0.3710266048752918	0.1457678597775104	0	1	0.05293848423920289	0.5708232495358567	0	0	0.18963059227376497	0.44768601561071564	2	0	0.2830492235272053	0.334700559117684	0	0	0.43709611113978797	0.04856901778793221	0	0	0.231277760941504	0.1739157854766225
12877	group3	0	0	0.4183637111131261	0.12010015967264043	0	0	0.10236466521912038	0.16003615626227757	2	2	0.4632443687388226	0.7375077898500932	0	0	0.44474745674878646	0.596406467855815	1	0	0.2566576102258119	0.10075545662853902	1	0	0.4394805956509963	0.027995608726800514
13427	group3	0	0	0.21720446725867493	0.34409125933157286	0	0	0.4095498102846724	0.22162602969566858	0	0	0.008887332238079582	0.09938149958764	0	0	0.07834876834603685	0.08036822917220843	0	0	0.2090737384822448	0.4028386352289032	1	1	0.29621838649132526	0.054911535334142114
16102	group3	0	0	0.491293770955231	0.3597578547573299	2	0	0.4232153397156847	0.010053733234980933	0	0	0.23894924013466204	0.31233581019756984	2	2	0.4598902517221489	0.538471998263269	0	0	0.3397215427118753	0.004253083572504229	1	0	0.41263584491096783	0.4094368054030565
16997	group3	0	1	0.0771240352514812	0.38814480405782337	2	1	0.20504426817875473	0.6097325814552902	2	1	0.44636944013189817	0.3350307434102426	2	0	0.3340359195968048	0.2410466881199817	0	1	0.01614097464543554	0.5153801379824471	1	0	0.3176981083603037	0.24528592712963984
18550	group3	0	2	0.5149749647717294	0.504982004910544	1	0	0.639314249232363	0.22429166225403407	1	2	0.7118197640137292	0.5137461674185455	0	0	0.2484660999937978	0.04834964477440057	1	1	0.31293097554491756	0.12736473538860546	1	0	0.11697910217749313	0.18616473767918915
22845	group3	1	1	0.027461481356176348	0.28510825794967076	4	0	0.5342177015930352	0.002257974046293715	1	1	0.23097056619430362	0.21432752961633975	0	0	0.24013356717197998	0.0893656641230009	0	0	0.04626234266881679	0.3675462208012124	0	1	0.3964778682240695	0.2656648608228991
10396	group3	2	1	0.38653738324520803	0.5704644645443226	0	0	0.5581420800489072	0.18817967997689072	0	1	0.3102403133329308	0.08237481857366027	0	2	0.07928167575607195	0.2626645131597833	0	0	0.14519737664925642	0.18874512572902058	0	0	0.059201749272876886	0.4107237776208801
36532	group1	0	1	0.039516905466592506	0.2170359151706227	1	8	0.07538975726279704	0.8075794027541138	1	1	0.19909092004180629	0.19338350343926225	2	4	0.30284350429180246	0.517187193424292	0	0	0.04553190293761078	0.1987120134333146	0	1	0.43696842672490255	0.25164973492769027
